x,y,SR_demand,exits,injured
0.40805048453412585,0.10642065128760125,89,0,1
0.9156985243563965,0.5329075855165504,97,0,1
0.8779029062470536,0.3223656429780567,106,0,1
0.24266351787887375,0.6638411756217812,104,0,1
0.8838137625181275,0.07461370672214407,99,0,1
0.426214824732447,0.36794884545982787,98,0,1
0.570183652007221,0.923182502786908,108,0,1
0.32666510368281254,0.9326257777697866,103,0,1
0.7293014168307798,0.7454115923771825,96,0,1
0.49098189131964365,0.8556752287984997,96,0,1
0.1439288705094216,0.16897611173429028,90,0,1
0.4030471078799528,0.5798383608942931,112,0,1
0.13284935621392957,0.0617621303930288,95,0,1
0.4530077389583984,0.515379643802025,109,0,1
0.2240331247172156,0.9827072237676557,92,0,1
0.8519292767167671,0.6228101594927035,92,0,1
0.8442699388804679,0.9956181493434333,112,0,1
0.12087814588418366,0.5512929144856431,102,0,1
0.0,0.0,0,1,0
0.5,0.0,0,1,0
0.0,1.0,0,1,0
0.5,1.0,0,1,0
