x,y,SR_demand,exits,injured
0.9783983626705629,0.3913134663673705,90,0,1
0.01412202289603548,0.18114557224781236,84,0,1
0.6441623676034838,0.50318475014176,123,0,1
0.4239415444547441,0.7198702087783689,87,0,1
0.23636024560873825,0.09383774960487012,89,0,1
0.24958306998695734,0.9132782326862692,97,0,1
0.9778931864896059,0.040815934987392,100,0,1
0.8536038498596248,0.5965270291408711,85,0,1
0.3234410445913284,0.24263915983567141,98,0,1
0.15440145018821694,0.5640003065942045,111,0,1
0.4139589584574881,0.6209276853676939,103,0,1
0.6431177487501207,0.4403855597500608,103,0,1
0.9409644895223914,0.21113840229245906,111,0,1
0.5333122092942136,0.5907178641320951,92,0,1
0.8246490014054341,0.8435111459839606,97,0,1
0.8002465232160287,0.7359489670161012,104,0,1
0.2017721372006832,0.7642750535467,102,0,1
0.7093769043250912,0.015497876333830596,83,0,1
0.0,0.0,0,1,0
0.5,0.0,0,1,0
0.0,1.0,0,1,0
0.5,1.0,0,1,0
