from,to,t0,c0,lanes,initial_SR,initial_FR
0,6,31,47,2,-1,-1
6,0,31,47,2,-1,-1
0,8,32,61,2,-1,-1
8,0,32,61,2,-1,-1
1,3,36,45,2,-1,-1
3,1,36,45,2,-1,-1
1,10,11,42,2,-1,-1
10,1,11,42,2,-1,-1
2,4,37,75,2,-1,-1
4,2,37,75,2,-1,-1
2,9,18,86,2,-1,-1
9,2,18,86,2,-1,-1
2,10,47,68,2,-1,-1
10,2,47,68,2,-1,-1
3,4,33,32,2,-1,-1
4,3,33,32,2,-1,-1
3,5,6,83,2,-1,-1
5,3,6,83,2,-1,-1
4,7,19,57,2,-1,-1
7,4,19,57,2,-1,-1
4,8,20,32,2,-1,-1
8,4,20,32,2,-1,-1
5,9,28,30,2,-1,-1
9,5,28,30,2,-1,-1
5,10,35,97,2,-1,-1
10,5,35,97,2,-1,-1
6,7,16,48,2,-1,-1
7,6,16,48,2,-1,-1
6,8,11,52,2,-1,-1
8,6,11,52,2,-1,-1
