x,y,SR_demand,exits,injured
0.7110541150201573,0.5003624396148977,104,0,1
0.8996660577168853,0.2171246740374586,112,0,1
0.21165106599888472,0.042353009306895784,97,0,1
0.6384468814081975,0.20672055895373087,84,0,1
0.7494694537370087,0.7944363011442653,100,0,1
0.7962468523855968,0.7131745774610851,110,0,1
0.4277002225075266,0.7143186641767758,103,0,1
0.995366513884197,0.7963437804151303,114,0,1
0.9948079972364844,0.7863168505290021,109,0,1
0.5164109101826114,0.5390481768459429,94,0,1
0.7234863574113731,0.21788720770197167,108,0,1
0.3337637551077778,0.5693934299959573,82,0,1
0.5029225660079606,0.8007581387014817,104,0,1
0.358572137106001,0.7536505542886228,93,0,1
0.9859048357285152,0.42643725939999433,100,0,1
0.8214991869641741,0.9242684731988648,92,0,1
0.015847233065927724,0.20122311519794855,95,0,1
0.8592186867528258,0.5891864627948966,104,0,1
0.0,0.0,0,1,0
0.5,0.0,0,1,0
0.0,1.0,0,1,0
0.5,1.0,0,1,0
