from,to,t0,c0,lanes,initial_SR,initial_FR
0,2,32,45,2,-1,-1
2,0,32,45,2,-1,-1
0,3,17,11,2,-1,-1
3,0,17,11,2,-1,-1
0,7,54,52,2,-1,-1
7,0,54,52,2,-1,-1
0,10,22,49,2,-1,-1
10,0,22,49,2,-1,-1
1,2,19,31,2,-1,-1
2,1,19,31,2,-1,-1
1,4,14,38,2,-1,-1
4,1,14,38,2,-1,-1
1,6,19,62,2,-1,-1
6,1,19,62,2,-1,-1
1,8,17,50,2,-1,-1
8,1,17,50,2,-1,-1
1,10,42,60,2,-1,-1
10,1,42,60,2,-1,-1
2,3,41,60,2,-1,-1
3,2,41,60,2,-1,-1
2,4,7,34,2,-1,-1
4,2,7,34,2,-1,-1
2,5,12,22,2,-1,-1
5,2,12,22,2,-1,-1
2,6,26,41,2,-1,-1
6,2,26,41,2,-1,-1
2,7,33,75,2,-1,-1
7,2,33,75,2,-1,-1
2,10,47,34,2,-1,-1
10,2,47,34,2,-1,-1
3,10,37,80,2,-1,-1
10,3,37,80,2,-1,-1
4,5,9,39,2,-1,-1
5,4,9,39,2,-1,-1
4,6,19,51,2,-1,-1
6,4,19,51,2,-1,-1
4,7,40,55,2,-1,-1
7,4,40,55,2,-1,-1
5,10,46,43,2,-1,-1
10,5,46,43,2,-1,-1
6,7,58,49,2,-1,-1
7,6,58,49,2,-1,-1
6,8,36,8,2,-1,-1
8,6,36,8,2,-1,-1
6,10,23,38,2,-1,-1
10,6,23,38,2,-1,-1
7,9,55,45,2,-1,-1
9,7,55,45,2,-1,-1
8,10,59,68,2,-1,-1
10,8,59,68,2,-1,-1
