x,y,SR_demand,exits,injured
0.9846896135589552,0.5908222225797214,98,0,1
0.983168806625092,0.8938064360139449,103,0,1
0.19225871224277058,0.5707858324408557,91,0,1
0.46568684869025423,0.18312742379994207,91,0,1
0.2843993353328653,0.9790945775285989,110,0,1
0.4394998191427544,0.17127578702960045,94,0,1
0.3706286136046655,0.2288897212917671,105,0,1
0.3069943428972096,0.18176058454407884,101,0,1
0.1604631909390426,0.43122780251734383,99,0,1
0.771992284709724,0.13821175857724066,115,0,1
0.6805245123912711,0.06574861487601735,99,0,1
0.15506476674198055,0.3878566175041266,87,0,1
0.19816156074237,0.9472583693911952,109,0,1
0.31163459293977924,0.033938929283717445,92,0,1
0.32890770533165203,0.20447764823668502,96,0,1
0.9094203175617704,0.5806228253560833,96,0,1
0.48492634197503426,0.058287856950910544,102,0,1
0.963068976880583,0.6002215490099991,101,0,1
0.0,0.0,0,1,0
0.5,0.0,0,1,0
0.0,1.0,0,1,0
0.5,1.0,0,1,0
