from,to,t0,c0,lanes,initial_SR,initial_FR
0,8,8,91,2,-1,-1
8,0,8,91,2,-1,-1
0,9,22,67,2,-1,-1
9,0,22,67,2,-1,-1
0,12,23,51,2,-1,-1
12,0,23,51,2,-1,-1
1,4,30,92,2,-1,-1
4,1,30,92,2,-1,-1
1,15,26,48,2,-1,-1
15,1,26,48,2,-1,-1
2,15,10,34,2,-1,-1
15,2,10,34,2,-1,-1
4,5,19,30,2,-1,-1
5,4,19,30,2,-1,-1
4,18,27,54,2,-1,-1
18,4,27,54,2,-1,-1
5,6,21,13,2,-1,-1
6,5,21,13,2,-1,-1
5,7,8,58,2,-1,-1
7,5,8,58,2,-1,-1
5,12,4,56,2,-1,-1
12,5,4,56,2,-1,-1
5,13,24,34,2,-1,-1
13,5,24,34,2,-1,-1
6,13,3,44,2,-1,-1
13,6,3,44,2,-1,-1
7,11,10,35,2,-1,-1
11,7,10,35,2,-1,-1
11,12,16,42,2,-1,-1
12,11,16,42,2,-1,-1
15,17,3,56,2,-1,-1
17,15,3,56,2,-1,-1
20,21,30,34,2,-1,-1
21,20,30,34,2,-1,-1
