x,y,SR_demand,exits,injured
0.6697279416717035,0.6925022652430111,82,0,1
0.610415992561629,0.6809348834016641,91,0,1
0.06504892124913197,0.8579937722713279,92,0,1
0.12445232354365177,0.05942243304061223,81,0,1
0.8980417296945757,0.6140263301279083,102,0,1
0.639038889683336,0.09947734736919311,97,0,1
0.1133524811780584,0.24051642009199692,106,0,1
0.859876572107419,0.7131723927456123,103,0,1
0.4024699893100563,0.6975840716389967,105,0,1
0.6559419105030571,0.355426825297234,86,0,1
0.9314247678186198,0.7724398499253483,95,0,1
0.6892523814268423,0.3157007211788375,103,0,1
0.12815978895772118,0.2726884831606964,99,0,1
0.6289406672380699,0.590806801762093,102,0,1
0.38719887277995046,0.6900050288640589,93,0,1
0.4116428199996961,0.6850984295118446,110,0,1
0.9183705669127044,0.9169606798511581,106,0,1
0.2973749299630083,0.4388411096869578,97,0,1
0.8329955113948617,0.9617625338613459,86,0,1
0.03849753945889023,0.25594721811510834,113,0,1
0.7372701109314294,0.8264877862607128,62,0,1
0.21304037113546248,0.9482909702270899,93,0,1
0.8155731612714779,0.4945727654942973,101,0,1
0.5862867451447614,0.48901019263863854,92,0,1
0.5731287389003262,0.868831621748433,113,0,1
0.6858668997966011,0.25138493618893376,105,0,1
0.9451238801733357,0.15241246667937425,117,0,1
0.0,0.0,0,1,0
0.3333333333333333,0.0,0,1,0
0.6666666666666666,0.0,0,1,0
0.0,1.0,0,1,0
0.3333333333333333,1.0,0,1,0
0.6666666666666666,1.0,0,1,0
