from,to,t0,c0,lanes,initial_SR,initial_FR
0,1,18,57,2,-1,-1
1,0,18,57,2,-1,-1
1,3,19,64,2,-1,-1
3,1,19,64,2,-1,-1
1,10,21,49,2,-1,-1
10,1,21,49,2,-1,-1
1,18,17,34,2,-1,-1
18,1,17,34,2,-1,-1
1,24,11,21,2,-1,-1
24,1,11,21,2,-1,-1
2,16,30,27,2,-1,-1
16,2,30,27,2,-1,-1
3,6,6,67,2,-1,-1
6,3,6,67,2,-1,-1
3,16,7,23,2,-1,-1
16,3,7,23,2,-1,-1
3,22,21,23,2,-1,-1
22,3,21,23,2,-1,-1
3,25,18,82,2,-1,-1
25,3,18,82,2,-1,-1
4,18,21,49,2,-1,-1
18,4,21,49,2,-1,-1
4,20,6,62,2,-1,-1
20,4,6,62,2,-1,-1
5,7,11,27,2,-1,-1
7,5,11,27,2,-1,-1
5,29,29,60,2,-1,-1
29,5,29,60,2,-1,-1
6,10,20,54,2,-1,-1
10,6,20,54,2,-1,-1
6,22,28,34,2,-1,-1
22,6,28,34,2,-1,-1
6,25,23,45,2,-1,-1
25,6,23,45,2,-1,-1
7,9,18,32,2,-1,-1
9,7,18,32,2,-1,-1
8,10,19,59,2,-1,-1
10,8,19,59,2,-1,-1
9,12,15,46,2,-1,-1
12,9,15,46,2,-1,-1
9,13,21,48,2,-1,-1
13,9,21,48,2,-1,-1
10,13,7,54,2,-1,-1
13,10,7,54,2,-1,-1
10,19,8,36,2,-1,-1
19,10,8,36,2,-1,-1
11,16,11,51,2,-1,-1
16,11,11,51,2,-1,-1
11,19,6,75,2,-1,-1
19,11,6,75,2,-1,-1
12,15,30,26,2,-1,-1
15,12,30,26,2,-1,-1
12,19,22,53,2,-1,-1
19,12,22,53,2,-1,-1
12,22,15,29,2,-1,-1
22,12,15,29,2,-1,-1
13,25,33,56,2,-1,-1
25,13,33,56,2,-1,-1
14,15,18,61,2,-1,-1
15,14,18,61,2,-1,-1
14,30,13,58,2,-1,-1
30,14,13,58,2,-1,-1
14,31,15,30,2,-1,-1
31,14,15,30,2,-1,-1
15,23,10,49,2,-1,-1
23,15,10,49,2,-1,-1
15,25,28,37,2,-1,-1
25,15,28,37,2,-1,-1
15,30,29,35,2,-1,-1
30,15,29,35,2,-1,-1
16,23,20,45,2,-1,-1
23,16,20,45,2,-1,-1
16,25,20,41,2,-1,-1
25,16,20,41,2,-1,-1
17,19,11,69,2,-1,-1
19,17,11,69,2,-1,-1
17,25,14,49,2,-1,-1
25,17,14,49,2,-1,-1
18,31,18,73,2,-1,-1
31,18,18,73,2,-1,-1
19,24,28,70,2,-1,-1
24,19,28,70,2,-1,-1
20,26,1,22,2,-1,-1
26,20,1,22,2,-1,-1
21,32,18,58,2,-1,-1
32,21,18,58,2,-1,-1
23,30,26,44,2,-1,-1
30,23,26,44,2,-1,-1
26,30,17,49,2,-1,-1
30,26,17,49,2,-1,-1
27,28,20,49,2,-1,-1
28,27,20,49,2,-1,-1
28,29,20,56,2,-1,-1
29,28,20,56,2,-1,-1
30,31,20,67,2,-1,-1
31,30,20,67,2,-1,-1
