from,to,t0,c0,lanes,initial_SR,initial_FR
0,4,5,41,2,-1,-1
4,0,5,41,2,-1,-1
0,5,5,60,2,-1,-1
5,0,5,60,2,-1,-1
0,6,20,54,2,-1,-1
6,0,20,54,2,-1,-1
0,8,30,32,2,-1,-1
8,0,30,32,2,-1,-1
1,9,17,51,2,-1,-1
9,1,17,51,2,-1,-1
1,10,43,20,2,-1,-1
10,1,43,20,2,-1,-1
2,3,36,28,2,-1,-1
3,2,36,28,2,-1,-1
2,7,22,61,2,-1,-1
7,2,22,61,2,-1,-1
2,8,33,26,2,-1,-1
8,2,33,26,2,-1,-1
3,4,26,55,2,-1,-1
4,3,26,55,2,-1,-1
3,6,8,45,2,-1,-1
6,3,8,45,2,-1,-1
4,5,10,8,2,-1,-1
5,4,10,8,2,-1,-1
4,7,31,90,2,-1,-1
7,4,31,90,2,-1,-1
6,8,10,39,2,-1,-1
8,6,10,39,2,-1,-1
