x,y,SR_demand,exits,injured
0.23526130344445417,0.823540123500757,104,0,1
0.06654989676451173,0.14712304538308596,108,0,1
0.34937089075946215,0.1549384578507842,98,0,1
0.7109249483187394,0.2991746011985599,85,0,1
0.008890225551704378,0.1956241582128747,77,0,1
0.8032504985159893,0.7327060995293246,106,0,1
0.7189482931509268,0.48823489616717874,91,0,1
0.3955029793160054,0.6172535741179661,102,0,1
0.8371029263010983,0.15109623269198247,114,0,1
0.4589043373287963,0.7794002281278493,107,0,1
0.49920107489829835,0.7883368756958098,90,0,1
0.5089151625822106,0.6460241594926851,95,0,1
0.2147547411563029,0.30513885355502124,87,0,1
0.07144896734939155,0.10174507670862654,95,0,1
0.24607166908428646,0.17619362082430512,97,0,1
0.7988375584271481,0.6191180595513183,87,0,1
0.972589917085616,0.5635407457208236,80,0,1
0.664573640923052,0.6522169071535584,109,0,1
0.48836159200519125,0.47984947567203895,127,0,1
0.25187138201349657,0.18874710112158533,99,0,1
0.36016112575773007,0.8839183759900724,114,0,1
0.5572016159401938,0.04894364584351918,85,0,1
0.41082832224556365,0.038086810937222326,114,0,1
0.3774611482872511,0.6951468711392065,96,0,1
0.42927923741720586,0.6624887885266214,106,0,1
0.22771066874938073,0.7032799797343827,103,0,1
0.3577123949558966,0.2761521923669439,97,0,1
0.0,0.0,0,1,0
0.3333333333333333,0.0,0,1,0
0.6666666666666666,0.0,0,1,0
0.0,1.0,0,1,0
0.3333333333333333,1.0,0,1,0
0.6666666666666666,1.0,0,1,0
