x,y,SR_demand,exits,injured
0.3448142046750782,0.9071459336373571,113,0,1
0.4336426221409304,0.4957528670072755,117,0,1
0.10563690425161854,0.9249859703973496,114,0,1
0.43537962296339316,0.6605960533063959,106,0,1
0.7490879207373397,0.8831447100929323,103,0,1
0.5551790970197905,0.7919929410082764,103,0,1
0.7678197268648157,0.07243992181546399,77,0,1
0.6776666557967436,0.7426057262531963,94,0,1
0.06002581045403743,0.26320124311510784,113,0,1
0.16858252599966628,0.7206600695466387,123,0,1
0.6523574519628589,0.22493828156497897,119,0,1
0.35865376693449735,0.6915434194394228,96,0,1
0.2716030450202336,0.7391390277386715,84,0,1
0.9035649687293484,0.5092027802131509,103,0,1
0.925704211482916,0.37638697293665446,101,0,1
0.2053808795777109,0.27893636063799876,109,0,1
0.9708078447628519,0.6012032524287246,93,0,1
0.1104146872847872,0.08987251135632113,88,0,1
0.0,0.0,0,1,0
0.5,0.0,0,1,0
0.0,1.0,0,1,0
0.5,1.0,0,1,0
