from,to,t0,c0,lanes,initial_SR,initial_FR
0,2,1,36,2,-1,-1
2,0,1,36,2,-1,-1
0,14,42,72,2,-1,-1
14,0,42,72,2,-1,-1
0,17,32,0,2,-1,-1
17,0,32,0,2,-1,-1
0,21,25,67,2,-1,-1
21,0,25,67,2,-1,-1
1,6,10,71,2,-1,-1
6,1,10,71,2,-1,-1
1,11,17,67,2,-1,-1
11,1,17,67,2,-1,-1
1,13,14,39,2,-1,-1
13,1,14,39,2,-1,-1
1,17,13,56,2,-1,-1
17,1,13,56,2,-1,-1
1,21,16,69,2,-1,-1
21,1,16,69,2,-1,-1
2,5,23,20,2,-1,-1
5,2,23,20,2,-1,-1
2,8,35,51,2,-1,-1
8,2,35,51,2,-1,-1
2,11,36,54,2,-1,-1
11,2,36,54,2,-1,-1
2,16,35,87,2,-1,-1
16,2,35,87,2,-1,-1
3,14,26,69,2,-1,-1
14,3,26,69,2,-1,-1
3,15,20,54,2,-1,-1
15,3,20,54,2,-1,-1
3,19,10,53,2,-1,-1
19,3,10,53,2,-1,-1
4,9,10,34,2,-1,-1
9,4,10,34,2,-1,-1
4,11,18,43,2,-1,-1
11,4,18,43,2,-1,-1
4,16,17,75,2,-1,-1
16,4,17,75,2,-1,-1
4,18,27,62,2,-1,-1
18,4,27,62,2,-1,-1
5,6,19,30,2,-1,-1
6,5,19,30,2,-1,-1
5,19,30,45,2,-1,-1
19,5,30,45,2,-1,-1
6,11,11,83,2,-1,-1
11,6,11,83,2,-1,-1
6,13,19,65,2,-1,-1
13,6,19,65,2,-1,-1
6,14,15,34,2,-1,-1
14,6,15,34,2,-1,-1
6,15,14,61,2,-1,-1
15,6,14,61,2,-1,-1
6,16,11,23,2,-1,-1
16,6,11,23,2,-1,-1
6,19,38,55,2,-1,-1
19,6,38,55,2,-1,-1
6,20,37,23,2,-1,-1
20,6,37,23,2,-1,-1
6,21,21,41,2,-1,-1
21,6,21,41,2,-1,-1
7,10,14,46,2,-1,-1
10,7,14,46,2,-1,-1
7,12,7,41,2,-1,-1
12,7,7,41,2,-1,-1
7,14,15,48,2,-1,-1
14,7,15,48,2,-1,-1
7,15,23,27,2,-1,-1
15,7,23,27,2,-1,-1
7,17,22,38,2,-1,-1
17,7,22,38,2,-1,-1
8,12,9,50,2,-1,-1
12,8,9,50,2,-1,-1
8,15,19,68,2,-1,-1
15,8,19,68,2,-1,-1
8,16,20,31,2,-1,-1
16,8,20,31,2,-1,-1
8,21,17,50,2,-1,-1
21,8,17,50,2,-1,-1
9,11,22,39,2,-1,-1
11,9,22,39,2,-1,-1
9,12,38,47,2,-1,-1
12,9,38,47,2,-1,-1
9,15,22,44,2,-1,-1
15,9,22,44,2,-1,-1
10,12,7,34,2,-1,-1
12,10,7,34,2,-1,-1
10,16,12,58,2,-1,-1
16,10,12,58,2,-1,-1
11,12,18,51,2,-1,-1
12,11,18,51,2,-1,-1
11,13,30,46,2,-1,-1
13,11,30,46,2,-1,-1
11,14,10,77,2,-1,-1
14,11,10,77,2,-1,-1
11,15,4,65,2,-1,-1
15,11,4,65,2,-1,-1
11,17,31,48,2,-1,-1
17,11,31,48,2,-1,-1
11,19,28,14,2,-1,-1
19,11,28,14,2,-1,-1
12,14,8,23,2,-1,-1
14,12,8,23,2,-1,-1
12,15,16,12,2,-1,-1
15,12,16,12,2,-1,-1
12,17,21,68,2,-1,-1
17,12,21,68,2,-1,-1
12,19,44,84,2,-1,-1
19,12,44,84,2,-1,-1
12,21,27,45,2,-1,-1
21,12,27,45,2,-1,-1
13,15,32,69,2,-1,-1
15,13,32,69,2,-1,-1
13,16,31,57,2,-1,-1
16,13,31,57,2,-1,-1
13,20,30,63,2,-1,-1
20,13,30,63,2,-1,-1
16,17,32,14,2,-1,-1
17,16,32,14,2,-1,-1
16,21,33,70,2,-1,-1
21,16,33,70,2,-1,-1
18,19,30,54,2,-1,-1
19,18,30,54,2,-1,-1
