x,y,SR_demand,exits,injured
0.25867849418371525,0.6969851919991332,109,0,1
0.7978444742382474,0.4577162056662305,95,0,1
0.38934168891990917,0.6515280786519276,110,0,1
0.6684793293152345,0.23405290537964785,104,0,1
0.7228954406634092,0.9491277472750768,95,0,1
0.6127723324749546,0.31527017181749983,89,0,1
0.16372545252675486,0.33659839717816376,97,0,1
0.4632627810535451,0.8478351548232996,80,0,1
0.42988734963308517,0.9881826914366545,97,0,1
0.8285508135866835,0.466906707706761,107,0,1
0.6927034242496719,0.8015748155692493,124,0,1
0.3422062996999835,0.5098516317443486,87,0,1
0.5168481871884941,0.43634719306972314,99,0,1
0.30261888457983854,0.8744354695630906,94,0,1
0.6105927776210195,0.33020025202697545,103,0,1
0.9108281609072383,0.2954368980604807,88,0,1
0.26954942222978473,0.3269721474091132,106,0,1
0.04706862919589039,0.3165096517986582,108,0,1
0.0,0.0,0,1,0
0.5,0.0,0,1,0
0.0,1.0,0,1,0
0.5,1.0,0,1,0
