x,y,SR_demand,exits,injured
0.28425218836870947,0.4776107004470074,102,0,1
0.7763819504373678,0.007636691145715302,106,0,1
0.7157693128317297,0.34219785683834736,113,0,1
0.7099112841917035,0.5706922187871243,116,0,1
0.17029534792766132,0.4922884825354028,105,0,1
0.17493255945924957,0.636087482808384,102,0,1
0.8743836008369074,0.10710959230618589,71,0,1
0.7477898070758333,0.002084341492676667,100,0,1
0.6299903310537398,0.4998392884843684,98,0,1
0.24853423682763964,0.6552979455361636,107,0,1
0.36522039818330576,0.5037035510278999,105,0,1
0.8739397274954797,0.27267294899643457,107,0,1
0.3552933777088393,0.7195729059627153,111,0,1
0.8574456289644165,0.3457663069482352,75,0,1
0.7180430730246175,0.6084675009903835,105,0,1
0.11987188162760987,0.897383543220772,110,0,1
0.05292365464732851,0.37299657625269833,102,0,1
0.7180260968045534,0.37871010606382594,82,0,1
0.0,0.0,0,1,0
0.5,0.0,0,1,0
0.0,1.0,0,1,0
0.5,1.0,0,1,0
