x,y,SR_demand,exits,injured
0.7040487153467951,0.9054352856072174,111,0,1
0.3936585764923989,0.9808009988949975,96,0,1
0.41568118396671916,0.36059790792493673,98,0,1
0.6866112213047885,0.8206337566386888,103,0,1
0.6875749645989676,0.36889779203293005,108,0,1
0.9466805680734874,0.5618828744198634,97,0,1
0.9940997365405502,0.0058816788529586495,108,0,1
0.04486756922905932,0.7011304008553674,114,0,1
0.3051599058623614,0.08836226129809122,93,0,1
0.25143141772524646,0.6508494765479811,91,0,1
0.3628338683531649,0.3825848488857575,101,0,1
0.9079302903764623,0.5893410388156727,81,0,1
0.36548486021036286,0.9103820907098881,134,0,1
0.9464270238228321,0.8136033966464173,101,0,1
0.14557582738115316,0.014508500960446535,89,0,1
0.4235665058298168,0.2541271432371415,95,0,1
0.9765126299236309,0.8939173921550748,80,0,1
0.34480340939083254,0.027541772273978582,122,0,1
0.0,0.0,0,1,0
0.5,0.0,0,1,0
0.0,1.0,0,1,0
0.5,1.0,0,1,0
