from,to,t0,c0,lanes,initial_SR,initial_FR
0,2,19,80,2,-1,-1
2,0,19,80,2,-1,-1
0,3,33,62,2,-1,-1
3,0,33,62,2,-1,-1
0,4,8,45,2,-1,-1
4,0,8,45,2,-1,-1
0,6,22,41,2,-1,-1
6,0,22,41,2,-1,-1
0,7,19,45,2,-1,-1
7,0,19,45,2,-1,-1
0,10,32,39,2,-1,-1
10,0,32,39,2,-1,-1
0,11,45,63,2,-1,-1
11,0,45,63,2,-1,-1
0,13,38,58,2,-1,-1
13,0,38,58,2,-1,-1
0,15,22,56,2,-1,-1
15,0,22,56,2,-1,-1
0,16,12,40,2,-1,-1
16,0,12,40,2,-1,-1
0,18,53,70,2,-1,-1
18,0,53,70,2,-1,-1
0,20,7,78,2,-1,-1
20,0,7,78,2,-1,-1
1,5,26,67,2,-1,-1
5,1,26,67,2,-1,-1
1,6,34,33,2,-1,-1
6,1,34,33,2,-1,-1
1,8,48,38,2,-1,-1
8,1,48,38,2,-1,-1
1,10,22,61,2,-1,-1
10,1,22,61,2,-1,-1
1,11,62,80,2,-1,-1
11,1,62,80,2,-1,-1
1,16,53,42,2,-1,-1
16,1,53,42,2,-1,-1
1,18,16,43,2,-1,-1
18,1,16,43,2,-1,-1
1,19,14,63,2,-1,-1
19,1,14,63,2,-1,-1
2,3,15,61,2,-1,-1
3,2,15,61,2,-1,-1
2,4,16,74,2,-1,-1
4,2,16,74,2,-1,-1
2,5,20,79,2,-1,-1
5,2,20,79,2,-1,-1
2,6,3,5,2,-1,-1
6,2,3,5,2,-1,-1
2,7,2,38,2,-1,-1
7,2,2,38,2,-1,-1
2,8,34,84,2,-1,-1
8,2,34,84,2,-1,-1
2,12,36,52,2,-1,-1
12,2,36,52,2,-1,-1
2,16,16,78,2,-1,-1
16,2,16,78,2,-1,-1
2,18,44,77,2,-1,-1
18,2,44,77,2,-1,-1
2,19,42,44,2,-1,-1
19,2,42,44,2,-1,-1
2,20,25,82,2,-1,-1
20,2,25,82,2,-1,-1
3,4,27,61,2,-1,-1
4,3,27,61,2,-1,-1
3,6,12,65,2,-1,-1
6,3,12,65,2,-1,-1
3,8,32,58,2,-1,-1
8,3,32,58,2,-1,-1
3,10,20,56,2,-1,-1
10,3,20,56,2,-1,-1
3,11,42,78,2,-1,-1
11,3,42,78,2,-1,-1
3,12,24,58,2,-1,-1
12,3,24,58,2,-1,-1
3,13,22,63,2,-1,-1
13,3,22,63,2,-1,-1
3,14,44,6,2,-1,-1
14,3,44,6,2,-1,-1
3,16,32,55,2,-1,-1
16,3,32,55,2,-1,-1
3,17,30,40,2,-1,-1
17,3,30,40,2,-1,-1
3,18,33,55,2,-1,-1
18,3,33,55,2,-1,-1
3,19,27,50,2,-1,-1
19,3,27,50,2,-1,-1
3,20,40,33,2,-1,-1
20,3,40,33,2,-1,-1
4,5,18,66,2,-1,-1
5,4,18,66,2,-1,-1
4,11,48,67,2,-1,-1
11,4,48,67,2,-1,-1
4,15,16,72,2,-1,-1
15,4,16,72,2,-1,-1
4,16,18,100,2,-1,-1
16,4,18,100,2,-1,-1
4,20,14,49,2,-1,-1
20,4,14,49,2,-1,-1
4,21,31,45,2,-1,-1
21,4,31,45,2,-1,-1
5,9,58,52,2,-1,-1
9,5,58,52,2,-1,-1
5,10,5,92,2,-1,-1
10,5,5,92,2,-1,-1
5,11,56,34,2,-1,-1
11,5,56,34,2,-1,-1
5,12,43,45,2,-1,-1
12,5,43,45,2,-1,-1
5,13,11,46,2,-1,-1
13,5,11,46,2,-1,-1
5,15,12,65,2,-1,-1
15,5,12,65,2,-1,-1
5,18,26,24,2,-1,-1
18,5,26,24,2,-1,-1
6,10,25,54,2,-1,-1
10,6,25,54,2,-1,-1
6,11,34,33,2,-1,-1
11,6,34,33,2,-1,-1
6,12,33,73,2,-1,-1
12,6,33,73,2,-1,-1
6,13,30,69,2,-1,-1
13,6,30,69,2,-1,-1
6,14,39,38,2,-1,-1
14,6,39,38,2,-1,-1
6,15,8,0,2,-1,-1
15,6,8,0,2,-1,-1
6,16,19,71,2,-1,-1
16,6,19,71,2,-1,-1
6,19,39,30,2,-1,-1
19,6,39,30,2,-1,-1
7,9,49,32,2,-1,-1
9,7,49,32,2,-1,-1
7,10,22,3,2,-1,-1
10,7,22,3,2,-1,-1
7,11,37,58,2,-1,-1
11,7,37,58,2,-1,-1
7,12,36,52,2,-1,-1
12,7,36,52,2,-1,-1
7,14,42,29,2,-1,-1
14,7,42,29,2,-1,-1
7,15,6,44,2,-1,-1
15,7,6,44,2,-1,-1
7,16,18,33,2,-1,-1
16,7,18,33,2,-1,-1
7,17,32,35,2,-1,-1
17,7,32,35,2,-1,-1
7,18,42,54,2,-1,-1
18,7,42,54,2,-1,-1
8,13,55,53,2,-1,-1
13,8,55,53,2,-1,-1
8,14,16,37,2,-1,-1
14,8,16,37,2,-1,-1
8,15,39,55,2,-1,-1
15,8,39,55,2,-1,-1
8,17,2,26,2,-1,-1
17,8,2,26,2,-1,-1
8,19,43,30,2,-1,-1
19,8,43,30,2,-1,-1
9,10,58,67,2,-1,-1
10,9,58,67,2,-1,-1
9,11,45,47,2,-1,-1
11,9,45,47,2,-1,-1
9,12,15,29,2,-1,-1
12,9,15,29,2,-1,-1
9,14,39,7,2,-1,-1
14,9,39,7,2,-1,-1
9,15,49,30,2,-1,-1
15,9,49,30,2,-1,-1
9,17,26,62,2,-1,-1
17,9,26,62,2,-1,-1
10,13,6,64,2,-1,-1
13,10,6,64,2,-1,-1
10,15,16,75,2,-1,-1
15,10,16,75,2,-1,-1
10,16,38,22,2,-1,-1
16,10,38,22,2,-1,-1
10,19,35,81,2,-1,-1
19,10,35,81,2,-1,-1
10,21,47,49,2,-1,-1
21,10,47,49,2,-1,-1
11,13,64,30,2,-1,-1
13,11,64,30,2,-1,-1
11,14,9,37,2,-1,-1
14,11,9,37,2,-1,-1
11,15,43,55,2,-1,-1
15,11,43,55,2,-1,-1
11,19,61,64,2,-1,-1
19,11,61,64,2,-1,-1
11,21,18,43,2,-1,-1
21,11,18,43,2,-1,-1
12,14,39,75,2,-1,-1
14,12,39,75,2,-1,-1
12,15,35,28,2,-1,-1
15,12,35,28,2,-1,-1
12,18,46,24,2,-1,-1
18,12,46,24,2,-1,-1
12,21,46,43,2,-1,-1
21,12,46,43,2,-1,-1
13,15,21,24,2,-1,-1
15,13,21,24,2,-1,-1
13,18,14,53,2,-1,-1
18,13,14,53,2,-1,-1
13,19,32,87,2,-1,-1
19,13,32,87,2,-1,-1
13,20,45,31,2,-1,-1
20,13,45,31,2,-1,-1
14,21,27,64,2,-1,-1
21,14,27,64,2,-1,-1
15,16,24,80,2,-1,-1
16,15,24,80,2,-1,-1
15,18,35,33,2,-1,-1
18,15,35,33,2,-1,-1
15,19,37,67,2,-1,-1
19,15,37,67,2,-1,-1
15,20,29,49,2,-1,-1
20,15,29,49,2,-1,-1
16,17,39,66,2,-1,-1
17,16,39,66,2,-1,-1
16,19,59,52,2,-1,-1
19,16,59,52,2,-1,-1
16,21,14,60,2,-1,-1
21,16,14,60,2,-1,-1
17,21,29,48,2,-1,-1
21,17,29,48,2,-1,-1
18,20,60,60,2,-1,-1
20,18,60,60,2,-1,-1
18,21,67,35,2,-1,-1
21,18,67,35,2,-1,-1
19,21,60,65,2,-1,-1
21,19,60,65,2,-1,-1
20,21,30,47,2,-1,-1
21,20,30,47,2,-1,-1
