from,to,t0,c0,lanes,initial_SR,initial_FR
0,1,27,54,2,-1,-1
1,0,27,54,2,-1,-1
0,2,26,45,2,-1,-1
2,0,26,45,2,-1,-1
0,5,6,70,2,-1,-1
5,0,6,70,2,-1,-1
0,6,15,72,2,-1,-1
6,0,15,72,2,-1,-1
0,8,11,54,2,-1,-1
8,0,11,54,2,-1,-1
0,9,45,0,2,-1,-1
9,0,45,0,2,-1,-1
0,10,22,62,2,-1,-1
10,0,22,62,2,-1,-1
1,2,1,67,2,-1,-1
2,1,1,67,2,-1,-1
1,3,7,45,2,-1,-1
3,1,7,45,2,-1,-1
1,4,36,59,2,-1,-1
4,1,36,59,2,-1,-1
1,7,14,41,2,-1,-1
7,1,14,41,2,-1,-1
2,3,9,33,2,-1,-1
3,2,9,33,2,-1,-1
2,5,20,90,2,-1,-1
5,2,20,90,2,-1,-1
2,8,34,36,2,-1,-1
8,2,34,36,2,-1,-1
3,4,39,78,2,-1,-1
4,3,39,78,2,-1,-1
3,5,24,53,2,-1,-1
5,3,24,53,2,-1,-1
4,5,14,40,2,-1,-1
5,4,14,40,2,-1,-1
4,8,8,73,2,-1,-1
8,4,8,73,2,-1,-1
6,8,24,70,2,-1,-1
8,6,24,70,2,-1,-1
6,10,29,37,2,-1,-1
10,6,29,37,2,-1,-1
7,9,64,42,2,-1,-1
9,7,64,42,2,-1,-1
8,10,13,73,2,-1,-1
10,8,13,73,2,-1,-1
