from,to,t0,c0,lanes,initial_SR,initial_FR
0,2,8,58,2,-1,-1
2,0,8,58,2,-1,-1
0,4,31,49,2,-1,-1
4,0,31,49,2,-1,-1
0,5,31,72,2,-1,-1
5,0,31,72,2,-1,-1
0,6,22,67,2,-1,-1
6,0,22,67,2,-1,-1
0,8,20,33,2,-1,-1
8,0,20,33,2,-1,-1
0,9,36,43,2,-1,-1
9,0,36,43,2,-1,-1
0,10,26,54,2,-1,-1
10,0,26,54,2,-1,-1
0,12,22,36,2,-1,-1
12,0,22,36,2,-1,-1
0,15,45,43,2,-1,-1
15,0,45,43,2,-1,-1
0,18,44,76,2,-1,-1
18,0,44,76,2,-1,-1
0,19,44,22,2,-1,-1
19,0,44,22,2,-1,-1
1,2,27,37,2,-1,-1
2,1,27,37,2,-1,-1
1,3,15,66,2,-1,-1
3,1,15,66,2,-1,-1
1,4,29,26,2,-1,-1
4,1,29,26,2,-1,-1
1,5,14,67,2,-1,-1
5,1,14,67,2,-1,-1
1,8,38,44,2,-1,-1
8,1,38,44,2,-1,-1
1,9,1,23,2,-1,-1
9,1,1,23,2,-1,-1
1,10,21,43,2,-1,-1
10,1,21,43,2,-1,-1
1,11,27,19,2,-1,-1
11,1,27,19,2,-1,-1
1,13,38,49,2,-1,-1
13,1,38,49,2,-1,-1
1,16,32,25,2,-1,-1
16,1,32,25,2,-1,-1
1,17,45,17,2,-1,-1
17,1,45,17,2,-1,-1
1,19,32,47,2,-1,-1
19,1,32,47,2,-1,-1
2,3,30,78,2,-1,-1
3,2,30,78,2,-1,-1
2,4,26,60,2,-1,-1
4,2,26,60,2,-1,-1
2,5,24,50,2,-1,-1
5,2,24,50,2,-1,-1
2,6,23,38,2,-1,-1
6,2,23,38,2,-1,-1
2,8,20,9,2,-1,-1
8,2,20,9,2,-1,-1
2,11,8,59,2,-1,-1
11,2,8,59,2,-1,-1
2,12,15,41,2,-1,-1
12,2,15,41,2,-1,-1
2,13,14,42,2,-1,-1
13,2,14,42,2,-1,-1
2,14,23,48,2,-1,-1
14,2,23,48,2,-1,-1
2,15,37,59,2,-1,-1
15,2,37,59,2,-1,-1
2,16,20,44,2,-1,-1
16,2,20,44,2,-1,-1
2,19,39,55,2,-1,-1
19,2,39,55,2,-1,-1
2,20,31,37,2,-1,-1
20,2,31,37,2,-1,-1
3,4,43,67,2,-1,-1
4,3,43,67,2,-1,-1
3,5,5,64,2,-1,-1
5,3,5,64,2,-1,-1
3,8,47,43,2,-1,-1
