from,to,t0,c0,lanes,initial_SR,initial_FR
0,1,19,55,2,-1,-1
1,0,19,55,2,-1,-1
0,2,21,90,2,-1,-1
2,0,21,90,2,-1,-1
0,8,28,34,2,-1,-1
8,0,28,34,2,-1,-1
0,11,27,32,2,-1,-1
11,0,27,32,2,-1,-1
0,12,18,62,2,-1,-1
12,0,18,62,2,-1,-1
0,13,35,53,2,-1,-1
13,0,35,53,2,-1,-1
0,15,9,50,2,-1,-1
15,0,9,50,2,-1,-1
0,16,26,52,2,-1,-1
16,0,26,52,2,-1,-1
0,17,2,58,2,-1,-1
17,0,2,58,2,-1,-1
0,18,12,71,2,-1,-1
18,0,12,71,2,-1,-1
0,20,23,61,2,-1,-1
20,0,23,61,2,-1,-1
0,21,21,59,2,-1,-1
21,0,21,59,2,-1,-1
0,22,34,38,2,-1,-1
22,0,34,38,2,-1,-1
0,23,18,57,2,-1,-1
23,0,18,57,2,-1,-1
0,24,19,38,2,-1,-1
24,0,19,38,2,-1,-1
0,25,25,43,2,-1,-1
25,0,25,43,2,-1,-1
0,26,38,27,2,-1,-1
26,0,38,27,2,-1,-1
0,28,30,48,2,-1,-1
28,0,30,48,2,-1,-1
0,29,22,41,2,-1,-1
29,0,22,41,2,-1,-1
0,31,42,74,2,-1,-1
31,0,42,74,2,-1,-1
1,2,22,58,2,-1,-1
2,1,22,58,2,-1,-1
1,3,18,40,2,-1,-1
3,1,18,40,2,-1,-1
1,4,28,43,2,-1,-1
4,1,28,43,2,-1,-1
1,5,19,28,2,-1,-1
5,1,19,28,2,-1,-1
1,6,15,70,2,-1,-1
6,1,15,70,2,-1,-1
1,7,40,13,2,-1,-1
7,1,40,13,2,-1,-1
1,11,8,60,2,-1,-1
11,1,8,60,2,-1,-1
1,13,16,66,2,-1,-1
13,1,16,66,2,-1,-1
1,14,4,34,2,-1,-1
14,1,4,34,2,-1,-1
1,15,22,36,2,-1,-1
15,1,22,36,2,-1,-1
1,17,21,5,2,-1,-1
17,1,21,5,2,-1,-1
1,18,15,72,2,-1,-1
18,1,15,72,2,-1,-1
1,20,4,65,2,-1,-1
20,1,4,65,2,-1,-1
1,21,25,46,2,-1,-1
21,1,25,46,2,-1,-1
1,22,27,54,2,-1,-1
22,1,27,54,2,-1,-1
1,23,37,58,2,-1,-1
23,1,37,58,2,-1,-1
1,24,37,79,2,-1,-1
24,1,37,79,2,-1,-1
1,26,33,107,2,-1,-1
26,1,33,107,2,-1,-1
1,28,44,24,2,-1,-1
28,1,44,24,2,-1,-1
1,29,41,59,2,-1,-1
29,1,41,59,2,-1,-1
1,31,25,66,2,-1,-1
31,1,25,66,2,-1,-1
2,5,18,47,2,-1,-1
5,2,18,47,2,-1,-1
2,6,18,0,2,-1,-1
6,2,18,0,2,-1,-1
2,7,57,67,2,-1,-1
7,2,57,67,2,-1,-1
2,10,36,29,2,-1,-1
10,2,36,29,2,-1,-1
2,11,25,36,2,-1,-1
11,2,25,36,2,-1,-1
2,12,21,30,2,-1,-1
12,2,21,30,2,-1,-1
2,13,34,63,2,-1,-1
13,2,34,63,2,-1,-1
2,14,22,16,2,-1,-1
14,2,22,16,2,-1,-1
2,15,12,52,2,-1,-1
15,2,12,52,2,-1,-1
2,20,25,45,2,-1,-1
20,2,25,45,2,-1,-1
2,22,48,36,2,-1,-1
22,2,48,36,2,-1,-1
2,25,8,16,2,-1,-1
25,2,8,16,2,-1,-1
2,26,54,84,2,-1,-1
26,2,54,84,2,-1,-1
2,29,37,35,2,-1,-1
29,2,37,35,2,-1,-1
3,4,41,54,2,-1,-1
4,3,41,54,2,-1,-1
3,9,8,86,2,-1,-1
9,3,8,86,2,-1,-1
3,10,53,64,2,-1,-1
10,3,53,64,2,-1,-1
3,11,10,34,2,-1,-1
11,3,10,34,2,-1,-1
3,13,3,76,2,-1,-1
13,3,3,76,2,-1,-1
3,14,23,22,2,-1,-1
14,3,23,22,2,-1,-1
3,15,39,60,2,-1,-1
15,3,39,60,2,-1,-1
3,18,31,39,2,-1,-1
18,3,31,39,2,-1,-1
3,20,14,69,2,-1,-1
20,3,14,69,2,-1,-1
3,21,40,51,2,-1,-1
21,3,40,51,2,-1,-1
3,22,33,38,2,-1,-1
22,3,33,38,2,-1,-1
3,24,56,41,2,-1,-1
24,3,56,41,2,-1,-1
3,25,28,74,2,-1,-1
25,3,28,74,2,-1,-1
3,28,61,60,2,-1,-1
28,3,61,60,2,-1,-1
3,31,15,60,2,-1,-1
31,3,15,60,2,-1,-1
4,5,47,9,2,-1,-1
5,4,47,9,2,-1,-1
4,6,27,40,2,-1,-1
6,4,27,40,2,-1,-1
4,7,12,20,2,-1,-1
7,4,12,20,2,-1,-1
4,9,45,56,2,-1,-1
9,4,45,56,2,-1,-1
4,10,26,56,2,-1,-1
10,4,26,56,2,-1,-1
4,14,25,62,2,-1,-1
14,4,25,62,2,-1,-1
4,16,18,26,2,-1,-1
16,4,18,26,2,-1,-1
4,17,26,39,2,-1,-1
17,4,26,39,2,-1,-1
4,18,15,7,2,-1,-1
18,4,15,7,2,-1,-1
4,20,30,67,2,-1,-1
20,4,30,67,2,-1,-1
4,22,13,96,2,-1,-1
22,4,13,96,2,-1,-1
4,24,30,29,2,-1,-1
24,4,30,29,2,-1,-1
4,28,25,26,2,-1,-1
28,4,25,26,2,-1,-1
4,31,35,51,2,-1,-1
31,4,35,51,2,-1,-1
4,32,43,44,2,-1,-1
32,4,43,44,2,-1,-1
5,6,28,46,2,-1,-1
6,5,28,46,2,-1,-1
5,7,60,58,2,-1,-1
7,5,60,58,2,-1,-1
5,9,12,35,2,-1,-1
9,5,12,35,2,-1,-1
5,13,21,87,2,-1,-1
13,5,21,87,2,-1,-1
5,14,22,35,2,-1,-1
14,5,22,35,2,-1,-1
5,16,55,9,2,-1,-1
16,5,55,9,2,-1,-1
5,17,34,6,2,-1,-1
17,5,34,6,2,-1,-1
5,18,33,83,2,-1,-1
18,5,33,83,2,-1,-1
5,19,15,56,2,-1,-1
19,5,15,56,2,-1,-1
5,20,18,24,2,-1,-1
20,5,18,24,2,-1,-1
5,22,45,2,2,-1,-1
22,5,45,2,2,-1,-1
5,23,45,68,2,-1,-1
23,5,45,68,2,-1,-1
5,25,10,52,2,-1,-1
25,5,10,52,2,-1,-1
5,29,52,25,2,-1,-1
29,5,52,25,2,-1,-1
5,30,54,38,2,-1,-1
30,5,54,38,2,-1,-1
5,32,16,86,2,-1,-1
32,5,16,86,2,-1,-1
6,10,21,28,2,-1,-1
10,6,21,28,2,-1,-1
6,12,20,77,2,-1,-1
12,6,20,77,2,-1,-1
6,14,11,19,2,-1,-1
14,6,11,19,2,-1,-1
6,17,6,50,2,-1,-1
17,6,6,50,2,-1,-1
6,19,31,51,2,-1,-1
19,6,31,51,2,-1,-1
6,20,19,67,2,-1,-1
20,6,19,67,2,-1,-1
6,22,33,27,2,-1,-1
22,6,33,27,2,-1,-1
6,23,21,67,2,-1,-1
23,6,21,67,2,-1,-1
6,25,22,76,2,-1,-1
25,6,22,76,2,-1,-1
6,27,48,40,2,-1,-1
27,6,48,40,2,-1,-1
6,28,33,24,2,-1,-1
28,6,33,24,2,-1,-1
6,30,53,60,2,-1,-1
30,6,53,60,2,-1,-1
6,31,40,46,2,-1,-1
31,6,40,46,2,-1,-1
6,32,34,33,2,-1,-1
32,6,34,33,2,-1,-1
7,8,9,55,2,-1,-1
8,7,9,55,2,-1,-1
7,10,32,72,2,-1,-1
10,7,32,72,2,-1,-1
7,15,47,53,2,-1,-1
15,7,47,53,2,-1,-1
7,16,19,35,2,-1,-1
16,7,19,35,2,-1,-1
7,20,42,88,2,-1,-1
20,7,42,88,2,-1,-1
7,27,19,31,2,-1,-1
27,7,19,31,2,-1,-1
7,28,25,38,2,-1,-1
28,7,25,38,2,-1,-1
7,29,41,45,2,-1,-1
29,7,41,45,2,-1,-1
8,10,23,52,2,-1,-1
10,8,23,52,2,-1,-1
8,12,44,40,2,-1,-1
12,8,44,40,2,-1,-1
8,13,44,93,2,-1,-1
13,8,44,93,2,-1,-1
8,14,30,32,2,-1,-1
14,8,30,32,2,-1,-1
8,15,38,50,2,-1,-1
15,8,38,50,2,-1,-1
8,16,12,89,2,-1,-1
16,8,12,89,2,-1,-1
8,17,27,35,2,-1,-1
17,8,27,35,2,-1,-1
8,19,47,21,2,-1,-1
19,8,47,21,2,-1,-1
8,20,36,58,2,-1,-1
20,8,36,58,2,-1,-1
8,22,20,38,2,-1,-1
22,8,20,38,2,-1,-1
8,23,39,33,2,-1,-1
23,8,39,33,2,-1,-1
8,24,27,32,2,-1,-1
24,8,27,32,2,-1,-1
8,26,19,43,2,-1,-1
26,8,19,43,2,-1,-1
8,27,21,70,2,-1,-1
27,8,21,70,2,-1,-1
8,28,19,7,2,-1,-1
28,8,19,7,2,-1,-1
8,30,43,47,2,-1,-1
30,8,43,47,2,-1,-1
9,11,10,62,2,-1,-1
11,9,10,62,2,-1,-1
9,13,11,31,2,-1,-1
13,9,11,31,2,-1,-1
9,15,35,32,2,-1,-1
15,9,35,32,2,-1,-1
9,17,39,48,2,-1,-1
17,9,39,48,2,-1,-1
9,18,33,54,2,-1,-1
18,9,33,54,2,-1,-1
9,19,4,60,2,-1,-1
19,9,4,60,2,-1,-1
9,25,21,82,2,-1,-1
25,9,21,82,2,-1,-1
9,31,24,50,2,-1,-1
31,9,24,50,2,-1,-1
10,13,50,25,2,-1,-1
13,10,50,25,2,-1,-1
10,14,30,36,2,-1,-1
14,10,30,36,2,-1,-1
10,15,23,80,2,-1,-1
15,10,23,80,2,-1,-1
10,17,14,33,2,-1,-1
17,10,14,33,2,-1,-1
10,20,39,69,2,-1,-1
20,10,39,69,2,-1,-1
10,22,39,44,2,-1,-1
22,10,39,44,2,-1,-1
10,23,16,58,2,-1,-1
23,10,16,58,2,-1,-1
10,24,3,65,2,-1,-1
24,10,3,65,2,-1,-1
10,25,42,75,2,-1,-1
25,10,42,75,2,-1,-1
10,26,40,23,2,-1,-1
26,10,40,23,2,-1,-1
10,27,33,47,2,-1,-1
27,10,33,47,2,-1,-1
10,28,14,26,2,-1,-1
28,10,14,26,2,-1,-1
11,14,13,43,2,-1,-1
14,11,13,43,2,-1,-1
11,16,46,65,2,-1,-1
16,11,46,65,2,-1,-1
11,19,7,69,2,-1,-1
19,11,7,69,2,-1,-1
11,20,5,50,2,-1,-1
20,11,5,50,2,-1,-1
11,21,33,54,2,-1,-1
21,11,33,54,2,-1,-1
11,22,31,17,2,-1,-1
22,11,31,17,2,-1,-1
11,23,44,55,2,-1,-1
23,11,44,55,2,-1,-1
11,24,46,51,2,-1,-1
24,11,46,51,2,-1,-1
11,25,19,45,2,-1,-1
25,11,19,45,2,-1,-1
11,26,37,49,2,-1,-1
26,11,37,49,2,-1,-1
11,28,53,53,2,-1,-1
28,11,53,53,2,-1,-1
11,30,40,75,2,-1,-1
30,11,40,75,2,-1,-1
11,31,22,48,2,-1,-1
31,11,22,48,2,-1,-1
11,32,10,37,2,-1,-1
32,11,10,37,2,-1,-1
12,13,50,70,2,-1,-1
13,12,50,70,2,-1,-1
12,15,12,72,2,-1,-1
15,12,12,72,2,-1,-1
12,17,18,65,2,-1,-1
17,12,18,65,2,-1,-1
12,18,31,41,2,-1,-1
18,12,31,41,2,-1,-1
12,20,38,23,2,-1,-1
20,12,38,23,2,-1,-1
12,23,8,36,2,-1,-1
23,12,8,36,2,-1,-1
12,24,22,41,2,-1,-1
24,12,22,41,2,-1,-1
12,25,29,81,2,-1,-1
25,12,29,81,2,-1,-1
13,14,20,53,2,-1,-1
14,13,20,53,2,-1,-1
13,17,37,75,2,-1,-1
17,13,37,75,2,-1,-1
13,19,6,64,2,-1,-1
19,13,6,64,2,-1,-1
13,20,11,59,2,-1,-1
20,13,11,59,2,-1,-1
13,25,28,72,2,-1,-1
25,13,28,72,2,-1,-1
13,30,33,64,2,-1,-1
30,13,33,64,2,-1,-1
14,15,18,73,2,-1,-1
15,14,18,73,2,-1,-1
14,17,16,14,2,-1,-1
17,14,16,14,2,-1,-1
14,18,11,60,2,-1,-1
18,14,11,60,2,-1,-1
14,19,20,30,2,-1,-1
19,14,20,30,2,-1,-1
14,20,8,74,2,-1,-1
20,14,8,74,2,-1,-1
14,21,22,63,2,-1,-1
21,14,22,63,2,-1,-1
14,23,33,48,2,-1,-1
23,14,33,48,2,-1,-1
14,25,21,55,2,-1,-1
25,14,21,55,2,-1,-1
14,26,32,82,2,-1,-1
26,14,32,82,2,-1,-1
14,28,40,11,2,-1,-1
28,14,40,11,2,-1,-1
14,30,43,26,2,-1,-1
30,14,43,26,2,-1,-1
15,16,34,48,2,-1,-1
16,15,34,48,2,-1,-1
15,17,11,34,2,-1,-1
17,15,11,34,2,-1,-1
15,18,21,75,2,-1,-1
18,15,21,75,2,-1,-1
15,19,35,65,2,-1,-1
19,15,35,65,2,-1,-1
15,21,31,33,2,-1,-1
21,15,31,33,2,-1,-1
15,24,24,55,2,-1,-1
24,15,24,55,2,-1,-1
15,26,47,1,2,-1,-1
26,15,47,1,2,-1,-1
15,28,37,60,2,-1,-1
28,15,37,60,2,-1,-1
16,17,23,52,2,-1,-1
17,16,23,52,2,-1,-1
16,19,53,4,2,-1,-1
19,16,53,4,2,-1,-1
16,21,15,84,2,-1,-1
21,16,15,84,2,-1,-1
16,22,31,61,2,-1,-1
22,16,31,61,2,-1,-1
16,23,30,30,2,-1,-1
23,16,30,30,2,-1,-1
16,24,16,36,2,-1,-1
24,16,16,36,2,-1,-1
16,28,7,59,2,-1,-1
28,16,7,59,2,-1,-1
16,29,22,44,2,-1,-1
29,16,22,44,2,-1,-1
17,18,13,47,2,-1,-1
18,17,13,47,2,-1,-1
17,20,25,40,2,-1,-1
20,17,25,40,2,-1,-1
17,22,34,24,2,-1,-1
22,17,34,24,2,-1,-1
17,24,16,50,2,-1,-1
24,17,16,50,2,-1,-1
17,25,27,50,2,-1,-1
25,17,27,50,2,-1,-1
17,27,44,49,2,-1,-1
27,17,44,49,2,-1,-1
17,28,27,76,2,-1,-1
28,17,27,76,2,-1,-1
17,30,56,16,2,-1,-1
30,17,56,16,2,-1,-1
17,32,40,60,2,-1,-1
32,17,40,60,2,-1,-1
18,19,30,59,2,-1,-1
19,18,30,59,2,-1,-1
18,20,18,48,2,-1,-1
20,18,18,48,2,-1,-1
18,21,11,84,2,-1,-1
21,18,11,84,2,-1,-1
18,22,21,57,2,-1,-1
22,18,21,57,2,-1,-1
18,26,25,47,2,-1,-1
26,18,25,47,2,-1,-1
18,28,29,31,2,-1,-1
28,18,29,31,2,-1,-1
18,31,32,43,2,-1,-1
31,18,32,43,2,-1,-1
18,32,33,54,2,-1,-1
32,18,33,54,2,-1,-1
19,22,35,56,2,-1,-1
22,19,35,56,2,-1,-1
19,23,52,36,2,-1,-1
23,19,52,36,2,-1,-1
19,24,54,26,2,-1,-1
24,19,54,26,2,-1,-1
19,28,60,0,2,-1,-1
28,19,60,0,2,-1,-1
19,30,39,30,2,-1,-1
30,19,39,30,2,-1,-1
19,31,19,58,2,-1,-1
31,19,19,58,2,-1,-1
19,32,2,59,2,-1,-1
32,19,2,59,2,-1,-1
20,22,27,56,2,-1,-1
22,20,27,56,2,-1,-1
20,24,42,51,2,-1,-1
24,20,42,51,2,-1,-1
20,25,21,80,2,-1,-1
25,20,21,80,2,-1,-1
20,27,58,94,2,-1,-1
27,20,58,94,2,-1,-1
21,22,17,58,2,-1,-1
22,21,17,58,2,-1,-1
21,23,35,50,2,-1,-1
23,21,35,50,2,-1,-1
21,24,25,49,2,-1,-1
24,21,25,49,2,-1,-1
21,28,23,88,2,-1,-1
28,21,23,88,2,-1,-1
21,29,31,30,2,-1,-1
29,21,31,30,2,-1,-1
21,31,36,29,2,-1,-1
31,21,36,29,2,-1,-1
22,23,50,61,2,-1,-1
23,22,50,61,2,-1,-1
22,26,6,38,2,-1,-1
26,22,6,38,2,-1,-1
22,27,39,13,2,-1,-1
27,22,39,13,2,-1,-1
22,31,24,96,2,-1,-1
31,22,24,96,2,-1,-1
22,32,37,75,2,-1,-1
32,22,37,75,2,-1,-1
23,24,14,69,2,-1,-1
24,23,14,69,2,-1,-1
23,26,53,65,2,-1,-1
26,23,53,65,2,-1,-1
23,27,49,58,2,-1,-1
27,23,49,58,2,-1,-1
23,28,30,22,2,-1,-1
28,23,30,22,2,-1,-1
23,29,11,69,2,-1,-1
29,23,11,69,2,-1,-1
24,26,44,60,2,-1,-1
26,24,44,60,2,-1,-1
24,27,35,29,2,-1,-1
27,24,35,29,2,-1,-1
24,28,15,61,2,-1,-1
28,24,15,61,2,-1,-1
24,29,6,39,2,-1,-1
29,24,6,39,2,-1,-1
24,30,66,61,2,-1,-1
30,24,66,61,2,-1,-1
25,31,41,39,2,-1,-1
31,25,41,39,2,-1,-1
25,32,25,24,2,-1,-1
32,25,25,24,2,-1,-1
26,29,50,65,2,-1,-1
29,26,50,65,2,-1,-1
26,30,25,50,2,-1,-1
30,26,25,50,2,-1,-1
26,31,29,103,2,-1,-1
31,26,29,103,2,-1,-1
27,29,40,72,2,-1,-1
29,27,40,72,2,-1,-1
28,29,20,28,2,-1,-1
29,28,20,28,2,-1,-1
28,31,60,51,2,-1,-1
31,28,60,51,2,-1,-1
30,31,20,55,2,-1,-1
31,30,20,55,2,-1,-1
