from,to,t0,c0,lanes,initial_SR,initial_FR
0,3,23,55,2,-1,-1
3,0,23,55,2,-1,-1
0,8,4,30,2,-1,-1
8,0,4,30,2,-1,-1
1,4,22,46,2,-1,-1
4,1,22,46,2,-1,-1
1,5,27,42,2,-1,-1
5,1,27,42,2,-1,-1
1,6,21,28,2,-1,-1
6,1,21,28,2,-1,-1
1,8,33,57,2,-1,-1
8,1,33,57,2,-1,-1
2,3,28,64,2,-1,-1
3,2,28,64,2,-1,-1
2,5,24,9,2,-1,-1
5,2,24,9,2,-1,-1
2,6,47,96,2,-1,-1
6,2,47,96,2,-1,-1
2,8,17,52,2,-1,-1
8,2,17,52,2,-1,-1
2,9,59,69,2,-1,-1
9,2,59,69,2,-1,-1
3,4,27,83,2,-1,-1
4,3,27,83,2,-1,-1
3,7,14,49,2,-1,-1
7,3,14,49,2,-1,-1
4,7,35,43,2,-1,-1
7,4,35,43,2,-1,-1
4,9,46,40,2,-1,-1
9,4,46,40,2,-1,-1
4,10,49,61,2,-1,-1
10,4,49,61,2,-1,-1
5,8,6,46,2,-1,-1
8,5,6,46,2,-1,-1
5,9,38,89,2,-1,-1
9,5,38,89,2,-1,-1
5,10,31,47,2,-1,-1
10,5,31,47,2,-1,-1
6,8,32,80,2,-1,-1
8,6,32,80,2,-1,-1
6,9,11,63,2,-1,-1
9,6,11,63,2,-1,-1
7,9,80,61,2,-1,-1
9,7,80,61,2,-1,-1
7,10,55,35,2,-1,-1
10,7,55,35,2,-1,-1
8,10,25,52,2,-1,-1
10,8,25,52,2,-1,-1
9,10,60,50,2,-1,-1
10,9,60,50,2,-1,-1
