from,to,t0,c0,lanes,initial_SR,initial_FR
0,4,6,11,2,-1,-1
4,0,6,11,2,-1,-1
1,6,8,76,2,-1,-1
6,1,8,76,2,-1,-1
1,19,16,25,2,-1,-1
19,1,16,25,2,-1,-1
2,8,10,57,2,-1,-1
8,2,10,57,2,-1,-1
2,13,8,45,2,-1,-1
13,2,8,45,2,-1,-1
2,14,15,24,2,-1,-1
14,2,15,24,2,-1,-1
4,16,10,34,2,-1,-1
16,4,10,34,2,-1,-1
5,12,11,63,2,-1,-1
12,5,11,63,2,-1,-1
5,15,16,27,2,-1,-1
15,5,16,27,2,-1,-1
5,16,17,53,2,-1,-1
16,5,17,53,2,-1,-1
6,19,23,51,2,-1,-1
19,6,23,51,2,-1,-1
7,19,14,0,2,-1,-1
19,7,14,0,2,-1,-1
8,12,21,28,2,-1,-1
12,8,21,28,2,-1,-1
9,12,7,77,2,-1,-1
12,9,7,77,2,-1,-1
9,21,25,53,2,-1,-1
21,9,25,53,2,-1,-1
10,19,31,28,2,-1,-1
19,10,31,28,2,-1,-1
13,17,8,54,2,-1,-1
17,13,8,54,2,-1,-1
