x,y,SR_demand,exits,injured
0.08474069934073925,0.574801679743714,104,0,1
0.11650399246080934,0.90864727310944,109,0,1
0.9683560515185379,0.8129295771594196,107,0,1
0.5375110054249429,0.08237219308650423,94,0,1
0.7872638172096769,0.8440782079113919,101,0,1
0.19686186418646312,0.7871837635703709,104,0,1
0.26860508493818536,0.4982686725147536,96,0,1
0.5413577260448235,0.22541416282454263,104,0,1
0.030258965679294425,0.13779993773624655,96,0,1
0.9252515918065488,0.7809993149330277,105,0,1
0.6450322716593254,0.2695083886587121,94,0,1
0.4798496318410692,0.8817095742169102,88,0,1
0.4984324261560126,0.4484832510188581,119,0,1
0.517629898540007,0.31561661584008494,98,0,1
0.5906279314265893,0.7394173037625161,105,0,1
0.6412356255052583,0.8130326979037855,95,0,1
0.11523015777983536,0.44376979637700154,113,0,1
0.3897340898605651,0.9850053173672865,111,0,1
0.05646200275874247,0.13190343138498573,117,0,1
0.9471487182847143,0.36426697927242857,98,0,1
0.6630249066681767,0.23780784156525792,107,0,1
0.6961800284044622,0.826867010492272,111,0,1
0.31315476760876226,0.016820432178510036,108,0,1
0.8195435689626352,0.31117976989624896,111,0,1
0.7690189589486229,0.7951239431683111,78,0,1
0.8093116718079516,0.5444074140561092,92,0,1
0.1885671336974183,0.3106024210317281,84,0,1
0.0,0.0,0,1,0
0.3333333333333333,0.0,0,1,0
0.6666666666666666,0.0,0,1,0
0.0,1.0,0,1,0
0.3333333333333333,1.0,0,1,0
0.6666666666666666,1.0,0,1,0
