x,y,SR_demand,exits,injured
0.594124580393646,0.7943433631919321,107,0,1
0.37886557957745404,0.4941852525498267,94,0,1
0.4348165621772838,0.5223444827036693,86,0,1
0.6227930042818097,0.126699437995632,100,0,1
0.47510367262988307,0.7213971761417367,70,0,1
0.9210968457587435,0.8271611899488169,106,0,1
0.34926632904726373,0.5626844771647127,89,0,1
0.9272298050945924,0.219077332911656,102,0,1
0.7025683679222607,0.5096300204122699,99,0,1
0.4532969323022982,0.2653327776240907,96,0,1
0.9091769240169021,0.3824285931765875,96,0,1
0.42422971136370324,0.7251079860599196,108,0,1
0.0019243154513809424,0.6279644870211671,117,0,1
0.37521572843607576,0.8484373985582329,102,0,1
0.27103127055883236,0.9030054260830273,112,0,1
0.7219458618337383,0.20864736831827468,106,0,1
0.1560416465162775,0.56577258157272,100,0,1
0.5963420382654089,0.7012521872330536,106,0,1
0.0,0.0,0,1,0
0.5,0.0,0,1,0
0.0,1.0,0,1,0
0.5,1.0,0,1,0
