from,to,t0,c0,lanes,initial_SR,initial_FR
0,8,28,103,2,-1,-1
8,0,28,103,2,-1,-1
0,11,28,31,2,-1,-1
11,0,28,31,2,-1,-1
0,14,11,69,2,-1,-1
14,0,11,69,2,-1,-1
0,18,47,100,2,-1,-1
18,0,47,100,2,-1,-1
0,19,26,45,2,-1,-1
19,0,26,45,2,-1,-1
0,21,37,71,2,-1,-1
21,0,37,71,2,-1,-1
1,2,31,29,2,-1,-1
2,1,31,29,2,-1,-1
1,9,27,50,2,-1,-1
9,1,27,50,2,-1,-1
1,10,38,41,2,-1,-1
10,1,38,41,2,-1,-1
1,15,41,38,2,-1,-1
15,1,41,38,2,-1,-1
2,3,46,48,2,-1,-1
3,2,46,48,2,-1,-1
2,7,24,30,2,-1,-1
7,2,24,30,2,-1,-1
2,8,31,40,2,-1,-1
8,2,31,40,2,-1,-1
2,11,41,63,2,-1,-1
11,2,41,63,2,-1,-1
2,15,10,53,2,-1,-1
15,2,10,53,2,-1,-1
3,4,27,27,2,-1,-1
4,3,27,27,2,-1,-1
3,8,18,47,2,-1,-1
8,3,18,47,2,-1,-1
3,9,4,43,2,-1,-1
9,3,4,43,2,-1,-1
3,10,13,59,2,-1,-1
10,3,13,59,2,-1,-1
3,14,47,55,2,-1,-1
14,3,47,55,2,-1,-1
3,17,11,35,2,-1,-1
17,3,11,35,2,-1,-1
3,20,27,35,2,-1,-1
20,3,27,35,2,-1,-1
4,5,29,59,2,-1,-1
5,4,29,59,2,-1,-1
4,6,38,68,2,-1,-1
6,4,38,68,2,-1,-1
4,7,11,46,2,-1,-1
7,4,11,46,2,-1,-1
4,13,9,39,2,-1,-1
13,4,9,39,2,-1,-1
4,17,23,12,2,-1,-1
17,4,23,12,2,-1,-1
7,8,25,4,2,-1,-1
8,7,25,4,2,-1,-1
7,10,20,28,2,-1,-1
10,7,20,28,2,-1,-1
7,11,28,28,2,-1,-1
11,7,28,28,2,-1,-1
7,13,11,69,2,-1,-1
13,7,11,69,2,-1,-1
7,14,18,86,2,-1,-1
14,7,18,86,2,-1,-1
8,20,45,17,2,-1,-1
20,8,45,17,2,-1,-1
9,10,14,46,2,-1,-1
10,9,14,46,2,-1,-1
9,13,32,28,2,-1,-1
13,9,32,28,2,-1,-1
9,18,30,61,2,-1,-1
18,9,30,61,2,-1,-1
10,11,41,70,2,-1,-1
11,10,41,70,2,-1,-1
10,12,17,51,2,-1,-1
12,10,17,51,2,-1,-1
10,21,23,78,2,-1,-1
21,10,23,78,2,-1,-1
11,12,39,43,2,-1,-1
12,11,39,43,2,-1,-1
11,16,5,72,2,-1,-1
16,11,5,72,2,-1,-1
12,17,39,103,2,-1,-1
17,12,39,103,2,-1,-1
12,20,19,38,2,-1,-1
20,12,19,38,2,-1,-1
12,21,10,46,2,-1,-1
21,12,10,46,2,-1,-1
13,14,15,18,2,-1,-1
14,13,15,18,2,-1,-1
13,17,33,58,2,-1,-1
17,13,33,58,2,-1,-1
13,21,40,83,2,-1,-1
21,13,40,83,2,-1,-1
14,16,19,59,2,-1,-1
16,14,19,59,2,-1,-1
17,18,22,58,2,-1,-1
18,17,22,58,2,-1,-1
20,21,30,57,2,-1,-1
21,20,30,57,2,-1,-1
