from,to,t0,c0,lanes,initial_SR,initial_FR
0,6,39,76,2,-1,-1
0,14,20,86,2,-1,-1
0,15,36,51,2,-1,-1
0,18,22,39,2,-1,-1
0,22,24,49,2,-1,-1
0,24,13,0,2,-1,-1
0,31,30,41,2,-1,-1
1,2,35,46,2,-1,-1
1,3,21,27,2,-1,-1
1,4,18,77,2,-1,-1
1,5,16,55,2,-1,-1
1,8,33,51,2,-1,-1
1,10,25,66,2,-1,-1
1,11,23,62,2,-1,-1
1,15,16,52,2,-1,-1
1,17,27,32,2,-1,-1
1,18,29,57,2,-1,-1
1,19,17,53,2,-1,-1
1,22,16,67,2,-1,-1
1,24,38,38,2,-1,-1
1,27,34,64,2,-1,-1
1,28,28,98,2,-1,-1
1,29,34,61,2,-1,-1
2,5,35,71,2,-1,-1
2,6,14,32,2,-1,-1
2,7,18,56,2,-1,-1
2,8,42,26,2,-1,-1
2,18,5,51,2,-1,-1
2,24,38,75,2,-1,-1
2,26,29,28,2,-1,-1
2,29,26,36,2,-1,-1
3,9,10,29,2,-1,-1
3,11,35,52,2,-1,-1
3,13,44,40,2,-1,-1
3,15,6,24,2,-1,-1
3,16,33,57,2,-1,-1
3,20,1,39,2,-1,-1
3,22,17,28,2,-1,-1
3,30,16,18,2,-1,-1
3,31,20,56,2,-1,-1
4,5,25,8,2,-1,-1
4,7,35,17,2,-1,-1
4,13,39,46,2,-1,-1
4,19,2,45,2,-1,-1
4,20,17,35,2,-1,-1
4,23,33,32,2,-1,-1
4,26,33,28,2,-1,-1
4,27,28,67,2,-1,-1
4,30,31,33,2,-1,-1
5,10,13,71,2,-1,-1
5,23,8,32,2,-1,-1
5,28,11,29,2,-1,-1
5,29,21,30,2,-1,-1
6,10,23,56,2,-1,-1
6,11,33,43,2,-1,-1
6,26,29,56,2,-1,-1
6,29,19,59,2,-1,-1
7,9,28,24,2,-1,-1
7,10,21,16,2,-1,-1
7,11,9,64,2,-1,-1
7,15,28,69,2,-1,-1
7,22,20,21,2,-1,-1
7,23,29,63,2,-1,-1
7,31,35,21,2,-1,-1
8,11,22,38,2,-1,-1
8,14,9,46,2,-1,-1
8,16,8,67,2,-1,-1
8,20,30,17,2,-1,-1
8,22,18,43,2,-1,-1
8,24,9,19,2,-1,-1
8,30,33,49,2,-1,-1
8,32,6,67,2,-1,-1
9,26,32,18,2,-1,-1
9,29,46,26,2,-1,-1
9,31,26,57,2,-1,-1
10,14,45,70,2,-1,-1
10,18,21,37,2,-1,-1
10,21,29,23,2,-1,-1
10,23,12,81,2,-1,-1
10,29,9,38,2,-1,-1
11,14,19,56,2,-1,-1
11,16,14,63,2,-1,-1
11,17,47,67,2,-1,-1
11,18,16,42,2,-1,-1
11,29,37,54,2,-1,-1
11,30,46,55,2,-1,-1
12,15,41,31,2,-1,-1
12,16,34,61,2,-1,-1
12,17,41,29,2,-1,-1
12,22,34,58,2,-1,-1
12,23,27,62,2,-1,-1
12,29,19,58,2,-1,-1
13,16,37,41,2,-1,-1
13,18,13,80,2,-1,-1
13,19,37,38,2,-1,-1
13,23,19,66,2,-1,-1
13,25,42,53,2,-1,-1
13,26,11,64,2,-1,-1
14,22,8,66,2,-1,-1
14,31,10,30,2,-1,-1
15,20,7,42,2,-1,-1
15,23,40,42,2,-1,-1
15,28,42,89,2,-1,-1
15,32,33,41,2,-1,-1
16,20,33,63,2,-1,-1
16,24,8,58,2,-1,-1
16,31,20,11,2,-1,-1
16,32,8,39,2,-1,-1
17,19,22,41,2,-1,-1
17,21,7,39,2,-1,-1
17,22,43,62,2,-1,-1
17,26,21,0,2,-1,-1
17,27,8,60,2,-1,-1
18,29,25,61,2,-1,-1
19,21,15,79,2,-1,-1
19,26,31,37,2,-1,-1
19,30,34,16,2,-1,-1
20,21,35,66,2,-1,-1
20,23,46,33,2,-1,-1
20,31,20,52,2,-1,-1
21,27,11,61,2,-1,-1
22,24,24,38,2,-1,-1
