from,to,t0,c0,lanes,initial_SR,initial_FR
0,1,15,42,2,-1,-1
0,2,15,62,2,-1,-1
0,3,26,67,2,-1,-1
0,5,28,46,2,-1,-1
0,6,33,42,2,-1,-1
2,4,24,75,2,-1,-1
2,5,20,34,2,-1,-1
2,6,22,29,2,-1,-1
2,7,38,48,2,-1,-1
2,10,30,60,2,-1,-1
3,5,12,53,2,-1,-1
3,6,18,41,2,-1,-1
3,8,24,47,2,-1,-1
4,6,20,40,2,-1,-1
4,8,19,32,2,-1,-1
4,9,34,6,2,-1,-1
4,10,25,15,2,-1,-1
6,10,8,0,2,-1,-1
1,0,15,42,2,-1,-1
2,0,15,62,2,-1,-1
3,0,26,67,2,-1,-1
5,0,28,46,2,-1,-1
6,0,33,42,2,-1,-1
4,2,24,75,2,-1,-1
5,2,20,34,2,-1,-1
6,2,22,29,2,-1,-1
7,2,38,48,2,-1,-1
10,2,30,60,2,-1,-1
5,3,12,53,2,-1,-1
6,3,18,41,2,-1,-1
8,3,24,47,2,-1,-1
6,4,20,40,2,-1,-1
8,4,19,32,2,-1,-1
9,4,34,6,2,-1,-1
10,4,25,15,2,-1,-1
10,6,8,0,2,-1,-1
