from,to,t0,c0,lanes,initial_SR,initial_FR
0,5,45,69,2,-1,-1
0,9,31,41,2,-1,-1
0,15,29,46,2,-1,-1
0,20,4,44,2,-1,-1
0,23,22,40,2,-1,-1
0,24,21,55,2,-1,-1
0,25,46,63,2,-1,-1
0,26,17,31,2,-1,-1
1,2,32,71,2,-1,-1
1,6,9,62,2,-1,-1
1,11,12,72,2,-1,-1
1,13,45,81,2,-1,-1
1,14,24,67,2,-1,-1
1,19,40,48,2,-1,-1
1,23,23,57,2,-1,-1
1,24,17,26,2,-1,-1
1,25,15,31,2,-1,-1
1,28,24,58,2,-1,-1
1,30,39,46,2,-1,-1
2,3,9,39,2,-1,-1
2,4,13,26,2,-1,-1
2,5,41,34,2,-1,-1
2,10,17,35,2,-1,-1
2,13,25,37,2,-1,-1
2,15,10,58,2,-1,-1
2,16,18,42,2,-1,-1
2,17,4,62,2,-1,-1
2,18,9,41,2,-1,-1
2,20,24,14,2,-1,-1
2,24,15,45,2,-1,-1
2,26,17,40,2,-1,-1
3,4,18,68,2,-1,-1
3,8,35,51,2,-1,-1
3,9,2,60,2,-1,-1
3,12,20,33,2,-1,-1
3,13,17,68,2,-1,-1
3,16,28,52,2,-1,-1
3,17,11,82,2,-1,-1
3,19,4,59,2,-1,-1
3,21,9,49,2,-1,-1
3,22,13,42,2,-1,-1
3,23,15,83,2,-1,-1
3,28,41,67,2,-1,-1
3,29,32,43,2,-1,-1
4,6,22,50,2,-1,-1
4,7,9,38,2,-1,-1
4,8,34,74,2,-1,-1
4,9,21,60,2,-1,-1
4,11,30,43,2,-1,-1
4,12,33,45,2,-1,-1
4,15,20,42,2,-1,-1
4,16,19,25,2,-1,-1
4,17,17,34,2,-1,-1
4,19,20,66,2,-1,-1
4,22,31,68,2,-1,-1
4,23,4,61,2,-1,-1
4,24,7,37,2,-1,-1
4,25,26,59,2,-1,-1
4,28,26,52,2,-1,-1
4,32,36,21,2,-1,-1
5,20,47,49,2,-1,-1
5,21,44,42,2,-1,-1
5,23,33,51,2,-1,-1
6,7,14,44,2,-1,-1
6,10,36,40,2,-1,-1
6,19,42,58,2,-1,-1
6,24,21,52,2,-1,-1
6,26,23,19,2,-1,-1
7,8,41,39,2,-1,-1
7,11,23,78,2,-1,-1
7,12,42,57,2,-1,-1
7,14,14,34,2,-1,-1
7,18,32,23,2,-1,-1
7,21,22,7,2,-1,-1
7,26,17,35,2,-1,-1
7,27,30,11,2,-1,-1
7,29,22,65,2,-1,-1
8,12,27,50,2,-1,-1
8,16,16,39,2,-1,-1
8,19,32,58,2,-1,-1
8,31,3,61,2,-1,-1
8,32,16,82,2,-1,-1
9,13,16,57,2,-1,-1
9,14,40,84,2,-1,-1
9,16,30,40,2,-1,-1
9,21,10,32,2,-1,-1
9,23,18,71,2,-1,-1
9,28,43,49,2,-1,-1
10,15,27,30,2,-1,-1
10,17,16,43,2,-1,-1
10,32,20,56,2,-1,-1
11,24,28,68,2,-1,-1
11,28,20,41,2,-1,-1
12,18,11,56,2,-1,-1
13,15,19,23,2,-1,-1
13,18,32,70,2,-1,-1
13,23,26,69,2,-1,-1
14,23,28,42,2,-1,-1
14,28,3,18,2,-1,-1
14,29,17,60,2,-1,-1
15,19,3,75,2,-1,-1
15,21,11,32,2,-1,-1
15,23,17,36,2,-1,-1
15,26,27,15,2,-1,-1
16,17,18,68,2,-1,-1
16,20,12,48,2,-1,-1
16,21,33,37,2,-1,-1
16,24,12,48,2,-1,-1
16,25,37,33,2,-1,-1
16,26,8,34,2,-1,-1
16,28,42,61,2,-1,-1
17,19,8,56,2,-1,-1
17,20,22,66,2,-1,-1
17,30,44,50,2,-1,-1
17,32,20,50,2,-1,-1
18,19,10,49,2,-1,-1
18,21,23,44,2,-1,-1
18,23,17,39,2,-1,-1
18,24,22,59,2,-1,-1
18,26,22,22,2,-1,-1
18,30,43,22,2,-1,-1
18,31,25,63,2,-1,-1
19,21,14,84,2,-1,-1
19,23,16,40,2,-1,-1
19,24,23,34,2,-1,-1
19,31,35,53,2,-1,-1
20,21,40,32,2,-1,-1
20,24,25,30,2,-1,-1
20,31,5,36,2,-1,-1
20,32,18,46,2,-1,-1
21,22,18,43,2,-1,-1
21,23,17,54,2,-1,-1
21,28,34,53,2,-1,-1
22,24,35,83,2,-1,-1
23,25,30,63,2,-1,-1
23,26,11,9,2,-1,-1
23,31,32,83,2,-1,-1
24,26,5,51,2,-1,-1
24,29,33,26,2,-1,-1
24,30,38,69,2,-1,-1
24,31,30,80,2,-1,-1
24,32,34,49,2,-1,-1
25,28,10,13,2,-1,-1
26,31,25,70,2,-1,-1
26,32,32,90,2,-1,-1
5,0,45,69,2,-1,-1
9,0,31,41,2,-1,-1
15,0,29,46,2,-1,-1
20,0,4,44,2,-1,-1
23,0,22,40,2,-1,-1
24,0,21,55,2,-1,-1
25,0,46,63,2,-1,-1
26,0,17,31,2,-1,-1
2,1,32,71,2,-1,-1
6,1,9,62,2,-1,-1
11,1,12,72,2,-1,-1
13,1,45,81,2,-1,-1
14,1,24,67,2,-1,-1
19,1,40,48,2,-1,-1
23,1,23,57,2,-1,-1
24,1,17,26,2,-1,-1
25,1,15,31,2,-1,-1
28,1,24,58,2,-1,-1
30,1,39,46,2,-1,-1
3,2,9,39,2,-1,-1
4,2,13,26,2,-1,-1
5,2,41,34,2,-1,-1
10,2,17,35,2,-1,-1
13,2,25,37,2,-1,-1
15,2,10,58,2,-1,-1
16,2,18,42,2,-1,-1
17,2,4,62,2,-1,-1
18,2,9,41,2,-1,-1
20,2,24,14,2,-1,-1
24,2,15,45,2,-1,-1
26,2,17,40,2,-1,-1
4,3,18,68,2,-1,-1
