x,y,SR_demand,exits,injured
0.2770484621530497,0.6406708028530456,120,0,1
0.27181471450187233,0.048802344532782316,122,0,1
0.2735354596751761,0.32278368507406474,107,0,1
0.5723410432676886,0.8835459828028877,93,0,1
0.6857855354981153,0.2997544320516887,120,0,1
0.7403363237943819,0.5431711695097535,112,0,1
0.9971080153963877,0.750263258016756,91,0,1
0.20299339050129628,0.2915515625463344,97,0,1
0.3508452106355546,0.7498731062027544,106,0,1
0.7512374576846742,0.3640096373351688,115,0,1
0.0024071815735218216,0.2770135023681388,102,0,1
0.8503932408772892,0.6637591513269329,87,0,1
0.4567690583704186,0.5281806910047048,96,0,1
0.841597074139523,0.6633253340813827,104,0,1
0.9485112472033793,0.9924353333731563,102,0,1
0.11435781560596747,0.41183773682659475,104,0,1
0.334300492734558,0.5477069215890177,113,0,1
0.6800117212433888,0.05017767283140506,82,0,1
0.0016581988500736777,0.6779710233753002,110,0,1
0.19834402290730313,0.3085793483502106,102,0,1
0.23395251659575478,0.9875537797068359,89,0,1
0.4549225584508271,0.6591173173078676,111,0,1
0.1398759023254439,0.4447010726102858,104,0,1
0.4742103325556377,0.4681043314546254,97,0,1
0.38166571651977155,0.9206896906950734,107,0,1
0.14905877128424216,0.2659906194520798,101,0,1
0.7454899510652734,0.8613915404903215,91,0,1
0.0,0.0,0,1,0
0.3333333333333333,0.0,0,1,0
0.6666666666666666,0.0,0,1,0
0.0,1.0,0,1,0
0.3333333333333333,1.0,0,1,0
0.6666666666666666,1.0,0,1,0
