x,y,SR_demand,exits,injured
0.0565155557345991,0.598254591152211,103,0,1
0.9146509317362971,0.0886800474229188,110,0,1
0.355925190388939,0.853849662719838,88,0,1
0.09497902234959799,0.16087950444433385,95,0,1
0.12015004099119198,0.9707773246107468,89,0,1
0.8530442392528825,0.3364372511809137,101,0,1
0.4076321840746209,0.37326426529167955,107,0,1
0.7895735316538922,0.7817758673176709,95,0,1
0.7685503413236097,0.1318409138936416,109,0,1
0.5218920997849726,0.6828265766361767,97,0,1
0.12652437997425658,0.41016280103462277,108,0,1
0.3824917701519762,0.8034671041174364,106,0,1
0.6090878851698038,0.11712000842701642,91,0,1
0.4821759026237399,0.45696802407078485,97,0,1
0.9373508403154032,0.002309756303496391,97,0,1
0.28945871614562435,0.1275463563219802,98,0,1
0.8036111436921647,0.9820870467311353,97,0,1
0.5240642588133597,0.25584657109507725,90,0,1
0.1582695962441456,0.3315773580521727,98,0,1
0.5766642873813198,0.08268268868727646,112,0,1
0.10942118177771343,0.9949854532451246,101,0,1
0.8756243074404508,0.8563081378742486,98,0,1
0.6604139601733403,0.4075998346977051,111,0,1
0.004911436377543654,0.020242281461624878,107,0,1
0.7328871163411143,0.28416571130173995,107,0,1
0.9188349038501135,0.33284309184744376,108,0,1
0.9168996446898426,0.4646782257331884,89,0,1
0.0,0.0,0,1,0
0.3333333333333333,0.0,0,1,0
0.6666666666666666,0.0,0,1,0
0.0,1.0,0,1,0
0.3333333333333333,1.0,0,1,0
0.6666666666666666,1.0,0,1,0
