x,y,SR_demand,exits,injured
0.5966792048100907,0.49699413352748056,116,0,1
0.3128867850519592,0.9058677530573723,94,0,1
0.3811993499109405,0.8289039620489179,90,0,1
0.8056153597796287,0.9223925729764357,109,0,1
0.7568514289837357,0.6583622863234654,87,0,1
0.7937072042270977,0.14538814043559267,88,0,1
0.9610166628610273,0.13807652073837884,100,0,1
0.8970553031130019,0.7783802967658089,114,0,1
0.6486803142500042,0.6359346730957457,84,0,1
0.17512281879556046,0.12995336881877428,98,0,1
0.32617589173096473,0.26694622302671844,93,0,1
0.1960660500482212,0.8260811701135877,108,0,1
0.28801888562140177,0.23586564045375458,119,0,1
0.3406134373355836,0.05147269255608489,101,0,1
0.5857892549015924,0.5882772184749896,93,0,1
0.17526025989832605,0.9379778421015653,99,0,1
0.9909870903399951,0.016410365029345675,113,0,1
0.6248021585361507,0.22292712438419515,94,0,1
0.0,0.0,0,1,0
0.5,0.0,0,1,0
0.0,1.0,0,1,0
0.5,1.0,0,1,0
