x,y,SR_demand,exits,injured
0.09854755390600745,0.0800528530017588,99,0,1
0.33877161340750606,0.17548709395051698,97,0,1
0.3218220547533942,0.3778136247858461,97,0,1
0.7280318053330146,0.6912081266855458,121,0,1
0.7284038124167685,0.7357723021883954,74,0,1
0.47023337218204564,0.28805662112701114,102,0,1
0.10396020449964927,0.9197097572095191,87,0,1
0.4419349102403892,0.6312692933710392,100,0,1
0.6047270163553637,0.9428300471224468,96,0,1
0.9781512799839832,0.30463780350121816,109,0,1
0.5730932254534513,0.6216377780150923,107,0,1
0.5311800802089285,0.9937310971298976,88,0,1
0.17361514390137422,0.3856428822610145,104,0,1
0.141371960153591,0.9500694094981297,115,0,1
0.036518706384711885,0.8987640743490192,89,0,1
0.27880792050191894,0.9940869979975087,105,0,1
0.4995583317007126,0.35255056019152475,98,0,1
0.9609715969917394,0.7371551526618367,89,0,1
0.0,0.0,0,1,0
0.5,0.0,0,1,0
0.0,1.0,0,1,0
0.5,1.0,0,1,0
