from,to,t0,c0,lanes,initial_SR,initial_FR
0,2,27,86,2,-1,-1
0,4,44,67,2,-1,-1
0,9,16,59,2,-1,-1
0,12,46,52,2,-1,-1
0,14,35,64,2,-1,-1
0,16,24,83,2,-1,-1
0,17,21,47,2,-1,-1
0,18,35,63,2,-1,-1
0,21,36,61,2,-1,-1
0,22,18,93,2,-1,-1
0,24,42,58,2,-1,-1
0,26,22,36,2,-1,-1
0,28,31,39,2,-1,-1
0,29,43,80,2,-1,-1
0,30,31,46,2,-1,-1
0,31,33,72,2,-1,-1
1,2,43,13,2,-1,-1
1,3,15,68,2,-1,-1
1,5,33,51,2,-1,-1
1,7,18,62,2,-1,-1
1,8,7,54,2,-1,-1
1,12,12,50,2,-1,-1
1,13,18,71,2,-1,-1
1,14,23,19,2,-1,-1
1,15,28,40,2,-1,-1
1,17,45,47,2,-1,-1
1,18,13,67,2,-1,-1
1,22,45,75,2,-1,-1
1,23,37,37,2,-1,-1
1,24,22,24,2,-1,-1
1,26,13,14,2,-1,-1
1,27,48,59,2,-1,-1
1,29,25,88,2,-1,-1
1,31,40,26,2,-1,-1
1,32,34,72,2,-1,-1
2,7,61,75,2,-1,-1
2,11,64,57,2,-1,-1
2,15,40,32,2,-1,-1
2,19,22,81,2,-1,-1
2,21,41,35,2,-1,-1
2,22,13,37,2,-1,-1
2,23,6,43,2,-1,-1
2,25,52,38,2,-1,-1
2,30,11,44,2,-1,-1
3,4,19,54,2,-1,-1
3,7,24,64,2,-1,-1
3,8,21,47,2,-1,-1
3,9,22,70,2,-1,-1
3,12,27,90,2,-1,-1
3,13,7,52,2,-1,-1
3,14,13,37,2,-1,-1
3,15,14,52,2,-1,-1
3,16,11,77,2,-1,-1
3,18,10,29,2,-1,-1
3,20,24,62,2,-1,-1
3,21,21,23,2,-1,-1
3,22,39,25,2,-1,-1
3,24,34,50,2,-1,-1
3,26,16,52,2,-1,-1
3,28,19,60,2,-1,-1
3,32,44,61,2,-1,-1
4,6,37,20,2,-1,-1
4,8,24,36,2,-1,-1
4,9,40,52,2,-1,-1
4,10,12,72,2,-1,-1
4,11,5,76,2,-1,-1
4,12,19,79,2,-1,-1
4,13,27,58,2,-1,-1
4,14,14,40,2,-1,-1
4,17,60,54,2,-1,-1
4,18,9,47,2,-1,-1
4,20,11,49,2,-1,-1
4,21,23,35,2,-1,-1
4,22,59,27,2,-1,-1
4,29,10,85,2,-1,-1
5,8,36,52,2,-1,-1
5,9,18,31,2,-1,-1
5,12,46,59,2,-1,-1
5,14,35,65,2,-1,-1
5,15,15,50,2,-1,-1
5,18,35,77,2,-1,-1
5,20,47,67,2,-1,-1
5,21,36,46,2,-1,-1
5,22,17,71,2,-1,-1
5,23,20,36,2,-1,-1
5,26,22,35,2,-1,-1
5,27,31,85,2,-1,-1
5,30,30,12,2,-1,-1
5,31,31,19,2,-1,-1
5,32,43,65,2,-1,-1
6,8,40,37,2,-1,-1
6,9,3,26,2,-1,-1
6,10,48,63,2,-1,-1
6,11,37,67,2,-1,-1
6,13,17,59,2,-1,-1
6,15,7,39,2,-1,-1
6,16,11,36,2,-1,-1
6,17,39,38,2,-1,-1
6,23,39,38,2,-1,-1
6,26,30,33,2,-1,-1
6,27,14,59,2,-1,-1
6,28,15,62,2,-1,-1
6,30,49,45,2,-1,-1
6,31,49,42,2,-1,-1
6,32,57,47,2,-1,-1
7,8,23,42,2,-1,-1
7,9,46,49,2,-1,-1
7,10,10,40,2,-1,-1
7,11,10,42,2,-1,-1
7,12,15,59,2,-1,-1
7,16,31,63,2,-1,-1
7,19,43,82,2,-1,-1
7,21,22,72,2,-1,-1
7,24,37,40,2,-1,-1
7,25,20,56,2,-1,-1
7,26,31,25,2,-1,-1
8,9,42,44,2,-1,-1
8,10,33,35,2,-1,-1
8,12,11,72,2,-1,-1
8,13,23,37,2,-1,-1
8,14,30,62,2,-1,-1
8,18,21,46,2,-1,-1
8,19,20,56,2,-1,-1
8,20,17,43,2,-1,-1
8,21,0,59,2,-1,-1
8,25,12,20,2,-1,-1
8,26,14,50,2,-1,-1
8,27,54,88,2,-1,-1
8,29,32,46,2,-1,-1
8,31,36,49,2,-1,-1
8,32,28,58,2,-1,-1
9,15,8,0,2,-1,-1
9,16,14,68,2,-1,-1
9,23,38,54,2,-1,-1
9,24,52,62,2,-1,-1
9,26,31,56,2,-1,-1
9,27,14,39,2,-1,-1
9,29,36,32,2,-1,-1
9,30,47,16,2,-1,-1
10,11,11,28,2,-1,-1
10,13,39,58,2,-1,-1
10,14,24,93,2,-1,-1
10,16,36,20,2,-1,-1
10,18,21,45,2,-1,-1
10,26,41,72,2,-1,-1
10,28,36,35,2,-1,-1
11,13,29,40,2,-1,-1
11,15,34,51,2,-1,-1
11,16,25,53,2,-1,-1
11,25,30,65,2,-1,-1
11,26,34,56,2,-1,-1
11,27,45,27,2,-1,-1
11,29,5,45,2,-1,-1
11,31,63,55,2,-1,-1
12,14,31,50,2,-1,-1
12,18,21,65,2,-1,-1
12,19,32,44,2,-1,-1
12,21,11,45,2,-1,-1
12,22,56,42,2,-1,-1
12,29,29,52,2,-1,-1
12,31,48,55,2,-1,-1
13,14,19,47,2,-1,-1
13,15,10,51,2,-1,-1
13,16,13,57,2,-1,-1
