x,y,SR_demand,exits,injured
0.30804371706415856,0.5720560586293891,101,0,1
0.61524316806756,0.47104523809988186,110,0,1
0.1259987733263429,0.6940762817132177,84,0,1
0.6301174170989863,0.013934123396488252,100,0,1
0.4637718975140408,0.9095333207451047,103,0,1
0.03448950553529451,0.1401742677006298,100,0,1
0.39676177992813433,0.6907543768208382,85,0,1
0.026773515098673317,0.7897119235921863,85,0,1
0.1545890215064637,0.05849085047313396,95,0,1
0.20823297148056752,0.8185110928149032,107,0,1
0.5027782136540212,0.9153645091597162,85,0,1
0.4202119517487831,0.11657868319139031,100,0,1
0.5564178945304898,0.6553184759527408,95,0,1
0.11557685847035282,0.6008581738868112,120,0,1
0.41393919105172594,0.5763900527639825,83,0,1
0.9601079620996597,0.21510002723254895,96,0,1
0.7846031951339182,0.3164600015921406,103,0,1
0.09657355262500877,0.17084095092697593,96,0,1
0.3249905445701401,0.005855947973436915,95,0,1
0.6556466350000806,0.39741415584439543,102,0,1
0.11669831354573412,0.6337413687480077,100,0,1
0.104174472775314,0.10750277824899712,115,0,1
0.7562735395342762,0.5639156555873147,95,0,1
0.9570125031672347,0.5385129101357359,100,0,1
0.954856033477929,0.1886689293345919,117,0,1
0.7263007686504214,0.10910714693222068,94,0,1
0.4398304651842663,0.001486519456704416,100,0,1
0.0,0.0,0,1,0
0.3333333333333333,0.0,0,1,0
0.6666666666666666,0.0,0,1,0
0.0,1.0,0,1,0
0.3333333333333333,1.0,0,1,0
0.6666666666666666,1.0,0,1,0
