from,to,t0,c0,lanes,initial_SR,initial_FR
0,2,2,53,2,-1,-1
0,4,14,75,2,-1,-1
0,6,47,57,2,-1,-1
0,7,22,51,2,-1,-1
0,8,42,51,2,-1,-1
0,9,30,53,2,-1,-1
0,10,14,93,2,-1,-1
0,13,27,3,2,-1,-1
0,15,33,42,2,-1,-1
0,21,27,26,2,-1,-1
0,22,49,51,2,-1,-1
0,23,13,30,2,-1,-1
0,25,21,26,2,-1,-1
0,28,47,51,2,-1,-1
0,29,38,69,2,-1,-1
0,30,55,32,2,-1,-1
0,32,25,43,2,-1,-1
1,3,15,43,2,-1,-1
1,4,43,67,2,-1,-1
1,6,9,45,2,-1,-1
1,7,53,79,2,-1,-1
1,8,10,86,2,-1,-1
1,9,25,62,2,-1,-1
1,10,32,29,2,-1,-1
1,14,43,43,2,-1,-1
1,15,18,76,2,-1,-1
1,18,20,51,2,-1,-1
1,22,10,54,2,-1,-1
1,23,43,41,2,-1,-1
1,24,30,70,2,-1,-1
1,26,22,52,2,-1,-1
1,28,14,76,2,-1,-1
1,29,28,29,2,-1,-1
1,31,46,57,2,-1,-1
1,32,52,26,2,-1,-1
2,5,10,50,2,-1,-1
2,7,23,53,2,-1,-1
2,9,32,65,2,-1,-1
2,10,16,31,2,-1,-1
2,11,32,47,2,-1,-1
2,13,29,40,2,-1,-1
2,14,32,66,2,-1,-1
2,15,35,46,2,-1,-1
2,16,27,17,2,-1,-1
2,17,53,47,2,-1,-1
2,18,28,42,2,-1,-1
2,19,23,45,2,-1,-1
2,20,21,40,2,-1,-1
2,23,11,50,2,-1,-1
2,25,22,43,2,-1,-1
2,26,34,46,2,-1,-1
3,4,28,71,2,-1,-1
3,5,33,65,2,-1,-1
3,6,22,35,2,-1,-1
3,8,17,51,2,-1,-1
3,14,34,27,2,-1,-1
3,15,16,73,2,-1,-1
3,18,11,55,2,-1,-1
3,19,39,77,2,-1,-1
3,20,7,65,2,-1,-1
3,21,4,63,2,-1,-1
3,23,28,59,2,-1,-1
3,28,23,49,2,-1,-1
3,29,24,55,2,-1,-1
3,31,39,73,2,-1,-1
4,5,22,41,2,-1,-1
4,9,40,35,2,-1,-1
4,11,22,52,2,-1,-1
4,14,43,59,2,-1,-1
4,16,20,25,2,-1,-1
4,18,24,44,2,-1,-1
4,19,35,39,2,-1,-1
4,20,21,50,2,-1,-1
4,24,14,44,2,-1,-1
4,25,33,18,2,-1,-1
4,26,41,29,2,-1,-1
4,28,45,52,2,-1,-1
5,13,22,35,2,-1,-1
5,14,26,57,2,-1,-1
5,16,37,34,2,-1,-1
5,20,28,23,2,-1,-1
5,21,35,62,2,-1,-1
5,23,22,26,2,-1,-1
5,25,12,45,2,-1,-1
5,26,35,46,2,-1,-1
5,28,56,96,2,-1,-1
5,30,52,37,2,-1,-1
5,32,17,54,2,-1,-1
6,9,24,77,2,-1,-1
6,10,35,51,2,-1,-1
6,12,12,54,2,-1,-1
6,14,41,45,2,-1,-1
6,15,17,57,2,-1,-1
6,18,29,66,2,-1,-1
6,20,29,70,2,-1,-1
6,21,24,61,2,-1,-1
6,25,62,71,2,-1,-1
6,26,20,74,2,-1,-1
6,27,19,31,2,-1,-1
6,28,22,59,2,-1,-1
7,9,31,41,2,-1,-1
7,10,21,69,2,-1,-1
7,12,53,45,2,-1,-1
7,14,18,40,2,-1,-1
7,15,38,91,2,-1,-1
7,19,0,43,2,-1,-1
7,21,43,4,2,-1,-1
7,23,35,35,2,-1,-1
7,25,10,36,2,-1,-1
7,26,35,25,2,-1,-1
7,32,5,49,2,-1,-1
8,9,33,37,2,-1,-1
8,11,28,39,2,-1,-1
8,12,7,61,2,-1,-1
8,14,50,52,2,-1,-1
8,16,22,75,2,-1,-1
8,17,31,77,2,-1,-1
8,18,15,42,2,-1,-1
8,23,40,35,2,-1,-1
8,24,26,25,2,-1,-1
8,25,62,17,2,-1,-1
8,27,22,35,2,-1,-1
8,28,5,84,2,-1,-1
8,32,57,25,2,-1,-1
9,10,15,54,2,-1,-1
9,11,46,69,2,-1,-1
9,13,19,88,2,-1,-1
9,15,7,71,2,-1,-1
9,17,22,54,2,-1,-1
9,18,30,74,2,-1,-1
9,20,23,57,2,-1,-1
9,26,4,47,2,-1,-1
9,27,44,45,2,-1,-1
9,28,39,30,2,-1,-1
9,29,44,59,2,-1,-1
9,31,20,28,2,-1,-1
9,32,28,41,2,-1,-1
10,11,37,54,2,-1,-1
10,12,31,66,2,-1,-1
10,14,19,71,2,-1,-1
10,16,29,90,2,-1,-1
10,17,37,71,2,-1,-1
10,18,25,71,2,-1,-1
10,19,21,67,2,-1,-1
10,21,21,46,2,-1,-1
10,23,25,34,2,-1,-1
10,24,23,55,2,-1,-1
10,25,27,61,2,-1,-1
10,26,18,3,2,-1,-1
10,31,26,70,2,-1,-1
10,32,21,77,2,-1,-1
11,12,33,35,2,-1,-1
11,15,43,22,2,-1,-1
11,16,8,44,2,-1,-1
11,17,55,32,2,-1,-1
11,18,16,43,2,-1,-1
11,20,22,60,2,-1,-1
11,22,36,84,2,-1,-1
11,24,14,30,2,-1,-1
11,26,45,72,2,-1,-1
11,27,50,73,2,-1,-1
11,29,10,48,2,-1,-1
12,15,19,37,2,-1,-1
12,17,24,47,2,-1,-1
12,18,18,51,2,-1,-1
12,20,20,72,2,-1,-1
12,21,14,55,2,-1,-1
12,23,41,69,2,-1,-1
12,28,12,42,2,-1,-1
12,30,50,60,2,-1,-1
12,32,52,8,2,-1,-1
13,14,4,29,2,-1,-1
13,15,26,26,2,-1,-1
13,16,47,29,2,-1,-1
13,17,41,32,2,-1,-1
13,19,14,59,2,-1,-1
13,20,33,51,2,-1,-1
13,21,38,27,2,-1,-1
13,24,40,67,2,-1,-1
13,25,25,46,2,-1,-1
13,26,23,48,2,-1,-1
13,28,56,41,2,-1,-1
13,32,10,25,2,-1,-1
14,15,25,42,2,-1,-1
14,17,37,16,2,-1,-1
14,18,43,51,2,-1,-1
14,19,19,34,2,-1,-1
14,20,34,78,2,-1,-1
14,25,29,76,2,-1,-1
14,26,21,42,2,-1,-1
14,29,57,47,2,-1,-1
14,30,26,65,2,-1,-1
14,31,7,77,2,-1,-1
14,32,14,61,2,-1,-1
15,17,17,4,2,-1,-1
15,18,27,76,2,-1,-1
15,19,38,49,2,-1,-1
15,20,21,48,2,-1,-1
15,22,28,32,2,-1,-1
15,24,31,45,2,-1,-1
15,25,46,40,2,-1,-1
15,26,3,26,2,-1,-1
15,28,32,63,2,-1,-1
15,31,27,29,2,-1,-1
16,18,8,29,2,-1,-1
16,22,31,51,2,-1,-1
16,24,7,72,2,-1,-1
16,25,49,91,2,-1,-1
16,27,45,42,2,-1,-1
16,28,25,61,2,-1,-1
16,29,10,46,2,-1,-1
16,31,55,35,2,-1,-1
17,20,36,65,2,-1,-1
17,22,27,32,2,-1,-1
17,26,19,53,2,-1,-1
17,28,34,38,2,-1,-1
17,29,49,93,2,-1,-1
17,30,31,35,2,-1,-1
