x,y,SR_demand,exits,injured
0.12503823815126702,0.49064563392486893,101,0,1
0.6896586830760999,0.420591750327691,92,0,1
0.17933768843609577,0.9433874475130415,102,0,1
0.47594606596145406,0.28663121010796666,104,0,1
0.7719124949407452,0.1345021099475714,97,0,1
0.1332833857528556,0.5126444038249156,107,0,1
0.15228814067347163,0.19035583824258218,108,0,1
0.8689823916700421,0.1744845892951531,107,0,1
0.7353871290638456,0.5365823305703328,102,0,1
0.10174021444334225,0.21136002324730863,95,0,1
0.9417029335161681,0.021680336084034968,112,0,1
0.7557302405290414,0.0385063773237716,95,0,1
0.9044186721398533,0.4308180282135572,98,0,1
0.3815970150014021,0.36399495153878714,85,0,1
0.5328405507706956,0.06909017752159774,91,0,1
0.2360414931929391,0.2766713364404725,101,0,1
0.3391187271892313,0.14624369757167321,98,0,1
0.0671294693104244,0.845542049028897,100,0,1
0.6360335149530763,0.20014136402848293,110,0,1
0.5403906198477569,0.8211287774230513,106,0,1
0.8863155216561828,0.2960434421915574,105,0,1
0.7401947412519624,0.5302284354643216,85,0,1
0.027810223111605636,0.7786721882643443,92,0,1
0.23873514110413052,0.8438617234467617,102,0,1
0.7709616855076699,0.7872946147481853,100,0,1
0.9399076322327993,0.514587341204533,86,0,1
0.499808917803105,0.5545726182740961,109,0,1
0.0,0.0,0,1,0
0.3333333333333333,0.0,0,1,0
0.6666666666666666,0.0,0,1,0
0.0,1.0,0,1,0
0.3333333333333333,1.0,0,1,0
0.6666666666666666,1.0,0,1,0
