x,y,SR_demand,exits,injured
0.41228339432036976,0.8476968213452668,103,0,1
0.2221357496810682,0.6560245165160521,115,0,1
0.40251163551748104,0.9537773473568821,113,0,1
0.8055013364666701,0.46790529716617,91,0,1
0.9061686004063272,0.18346678132665473,102,0,1
0.02117657892646141,0.2540413657723729,92,0,1
0.8557674468599706,0.012223424404515515,123,0,1
0.04618828570182365,0.47384383117810136,103,0,1
0.5070960410403919,0.4695826261876106,110,0,1
0.36345632986190046,0.9146825481582198,94,0,1
0.805845800515938,0.9013980470404025,88,0,1
0.10996205791587799,0.49709094848752944,105,0,1
0.8439506380969615,0.2614791403878671,93,0,1
0.9708782761088821,0.08522259905775609,95,0,1
0.08016311552740507,0.6849962510685976,83,0,1
0.31347782983770844,0.9373196134619582,85,0,1
0.9404721791427688,0.018891608498282864,107,0,1
0.906877847838383,0.9091103407377558,113,0,1
0.1092864721948531,0.00017344139679675852,115,0,1
0.7749243352757764,0.22643083782620965,87,0,1
0.8386725963152888,0.22175195285899896,89,0,1
0.36881697996744434,0.3780626668613868,107,0,1
0.8004605500661538,0.16203316790513567,104,0,1
0.03399861826675199,0.8712699551205659,109,0,1
0.84982788107103,0.4021001256161407,100,0,1
0.6036207859854257,0.6849898781844758,112,0,1
0.0659195700636852,0.7016929991811562,87,0,1
0.0,0.0,0,1,0
0.3333333333333333,0.0,0,1,0
0.6666666666666666,0.0,0,1,0
0.0,1.0,0,1,0
0.3333333333333333,1.0,0,1,0
0.6666666666666666,1.0,0,1,0
