x,y,SR_demand,exits,injured
0.36358081115401064,0.794298944332552,103,0,1
0.34823228703301945,0.4150053827040795,119,0,1
0.33219303152389745,0.3982418687983289,77,0,1
0.14405393805038647,0.18951229243990897,105,0,1
0.7098234515886165,0.39497517801103466,108,0,1
0.8258219473086734,0.9973977019644078,107,0,1
0.2887365037328141,0.45790291940562966,89,0,1
0.952041213847568,0.9463593447898776,103,0,1
0.9988426368516345,0.22487733922015574,102,0,1
0.8460742698887098,0.19403750706514777,97,0,1
0.7661747782825589,0.868449574156832,106,0,1
0.0478341958574271,0.6888791053554599,108,0,1
0.8278357120957889,0.057363426851988475,95,0,1
0.743187107439829,0.6555596204197223,99,0,1
0.40875054636687247,0.48434824980518687,120,0,1
0.19150796029407324,0.8917322394701979,117,0,1
0.49492963394537737,0.4984298338175659,112,0,1
0.8410162360276401,0.8934479840260582,101,0,1
0.0,0.0,0,1,0
0.5,0.0,0,1,0
0.0,1.0,0,1,0
0.5,1.0,0,1,0
