from,to,t0,c0,lanes,initial_SR,initial_FR
0,7,20,62,2,-1,-1
0,8,35,31,2,-1,-1
0,12,15,36,2,-1,-1
0,17,8,35,2,-1,-1
0,21,34,51,2,-1,-1
0,27,27,41,2,-1,-1
0,31,36,38,2,-1,-1
0,32,45,41,2,-1,-1
1,6,36,23,2,-1,-1
1,9,38,55,2,-1,-1
1,10,32,55,2,-1,-1
1,11,30,72,2,-1,-1
1,13,9,48,2,-1,-1
1,15,33,52,2,-1,-1
1,23,18,62,2,-1,-1
1,24,24,48,2,-1,-1
1,30,7,27,2,-1,-1
2,7,31,51,2,-1,-1
2,8,20,85,2,-1,-1
2,9,9,32,2,-1,-1
2,10,35,46,2,-1,-1
2,15,45,31,2,-1,-1
2,18,16,46,2,-1,-1
2,24,24,33,2,-1,-1
2,26,21,39,2,-1,-1
2,28,12,74,2,-1,-1
2,29,21,26,2,-1,-1
3,5,34,82,2,-1,-1
3,7,14,21,2,-1,-1
3,10,6,58,2,-1,-1
3,11,17,69,2,-1,-1
3,23,13,39,2,-1,-1
3,24,17,22,2,-1,-1
3,31,17,63,2,-1,-1
4,5,45,27,2,-1,-1
4,6,21,60,2,-1,-1
4,9,8,30,2,-1,-1
4,11,15,47,2,-1,-1
4,12,14,69,2,-1,-1
4,13,21,46,2,-1,-1
4,14,22,38,2,-1,-1
4,16,17,58,2,-1,-1
4,17,9,54,2,-1,-1
4,18,0,39,2,-1,-1
4,20,41,16,2,-1,-1
4,24,13,62,2,-1,-1
4,28,26,48,2,-1,-1
5,7,43,32,2,-1,-1
5,9,44,18,2,-1,-1
5,10,28,49,2,-1,-1
5,11,33,83,2,-1,-1
5,16,29,20,2,-1,-1
5,22,18,63,2,-1,-1
5,26,19,55,2,-1,-1
5,28,46,49,2,-1,-1
6,11,7,67,2,-1,-1
6,12,26,42,2,-1,-1
6,16,4,46,2,-1,-1
6,17,25,19,2,-1,-1
6,20,32,49,2,-1,-1
6,23,28,48,2,-1,-1
6,27,47,74,2,-1,-1
6,30,44,28,2,-1,-1
6,31,31,72,2,-1,-1
7,8,45,71,2,-1,-1
7,10,17,9,2,-1,-1
7,11,13,55,2,-1,-1
7,13,13,36,2,-1,-1
7,14,41,22,2,-1,-1
7,18,19,13,2,-1,-1
7,19,6,53,2,-1,-1
7,24,7,16,2,-1,-1
7,30,25,60,2,-1,-1
8,11,31,20,2,-1,-1
8,20,6,49,2,-1,-1
8,27,42,27,2,-1,-1
8,28,22,27,2,-1,-1
9,10,34,59,2,-1,-1
9,11,18,47,2,-1,-1
9,12,22,29,2,-1,-1
9,14,16,60,2,-1,-1
9,16,20,76,2,-1,-1
9,18,8,56,2,-1,-1
9,19,32,44,2,-1,-1
9,23,42,73,2,-1,-1
9,24,19,46,2,-1,-1
9,29,30,41,2,-1,-1
10,13,31,26,2,-1,-1
10,16,14,50,2,-1,-1
10,17,35,81,2,-1,-1
10,21,28,39,2,-1,-1
10,26,20,67,2,-1,-1
11,12,19,71,2,-1,-1
